City_ID,City_Name,State_Name,Tier,Population,Area_sq_km,Population_Density,Latitude,Longitude,Average_Property_Price_sqft,Average_Rent_sqft,Rental_Yield,GDP_USD_Billion,IT_Hub,Financial_Hub,Manufacturing_Hub,Tourist_City,Metro_Available,Airport_Available,Smart_City,AQI_Index,Crime_Index,Livability_Score,Infrastructure_Score,Investment_Score,Price_Growth_5Y,Annual_Rainfall_mm,Avg_Temperature_C,Major_Industry,Hospitals_Count,Schools_Count,Shopping_Malls_Count,Universities_Count,Metro_Stations,EV_Charging_Stations,Internet_Coverage_Percent,Green_Cover_Percent,Last_Updated
C0613,Puducherry City 613,Puducherry,Tier 2,3337471,462.38,2874,35.367342,84.430856,4624,41,5.47,27.74,No,No,Yes,Yes,No,Yes,Yes,41,62,57,50,61,0.45,108,10.4,Services,64,232,12,3,0,5,94.58,40.48,2025-12-31
C0614,Dadra City 614,Dadra and Nagar Haveli and Daman and Diu,Tier 3,3289964,87.2,9274,10.424731,76.56868,7905,32,5.19,8.81,No,No,Yes,No,No,No,Yes,194,70,55,87,82,8.33,3320,22.1,Services,75,80,6,10,0,39,75.53,68.95,2025-12-31
C0615,Rajasthan City 615,Rajasthan,Tier 2,342504,31.72,12314,30.419746,68.490149,14114,33,5.66,0.3,No,No,No,No,No,No,No,243,14,71,51,52,3.54,2837,19.7,Tourism,16,47,0,12,0,47,71.37,15.19,2025-12-31
C0616,Goa City 616,Goa,Tier 2,2417202,30.75,7623,23.707961,70.916576,11861,60,5.69,17.83,No,No,No,Yes,No,Yes,No,227,45,62,77,76,5.22,1305,23.8,Services,73,300,18,12,0,20,74.76,37.55,2025-12-31
C0617,Andhra City 617,Andhra Pradesh,Tier 2,4579308,233.72,9400,23.081131,86.423093,3738,38,4.12,20.53,No,No,No,Yes,No,No,Yes,124,61,87,77,61,2.45,417,24.2,Services,7,131,4,0,0,11,65.04,62.87,2025-12-31
C0618,Tamil City 618,Tamil Nadu,Tier 3,4428657,301.34,13915,33.307771,79.024072,6759,70,2.31,25.67,No,No,No,Yes,No,Yes,No,122,31,82,70,57,3.91,1971,17.3,Agriculture,90,80,15,9,0,49,82.88,57.04,2025-12-31
C0619,Gujarat City 619,Gujarat,Tier 2,2401585,73.19,11978,25.174398,95.258996,8939,25,2.71,4.4,No,No,No,No,No,Yes,No,43,61,66,73,67,10.74,531,30.6,Tourism,92,160,11,15,0,5,72.12,56.77,2025-12-31
C0620,Himachal City 620,Himachal Pradesh,Tier 2,4898429,96.52,14137,33.219662,82.411404,1800,53,4.3,28.16,No,No,Yes,Yes,No,No,Yes,210,67,71,76,67,11.26,1981,14.3,Manufacturing,40,250,5,5,0,71,83.22,63.25,2025-12-31
C0621,Nagaland City 621,Nagaland,Tier 2,539985,71.81,8822,26.90654,94.460006,10265,19,2.64,8.0,No,No,No,Yes,No,Yes,Yes,137,14,74,84,73,-2.91,369,11.5,Tourism,76,40,2,3,0,73,74.13,10.06,2025-12-31
C0622,Kerala City 622,Kerala,Tier 3,966097,491.1,11063,10.499036,73.391964,3124,55,5.52,22.37,No,No,Yes,No,No,Yes,Yes,81,12,52,79,54,9.14,2531,17.8,Agriculture,5,257,8,2,0,64,81.81,28.74,2025-12-31
C0623,Rajasthan City 623,Rajasthan,Tier 3,1954242,411.04,2607,31.126014,83.135186,8569,45,4.22,6.56,No,No,No,No,No,Yes,No,101,40,57,76,55,11.39,3348,28.0,Manufacturing,65,113,9,2,0,27,94.26,53.52,2025-12-31
C0624,Chhattisgarh City 624,Chhattisgarh,Tier 2,2212725,186.18,2818,18.202055,84.28293,11806,33,2.89,5.66,No,No,No,No,No,Yes,No,142,26,83,65,71,10.07,720,20.5,Agriculture,56,149,17,13,0,4,88.32,36.87,2025-12-31
C0625,Dadra City 625,Dadra and Nagar Haveli and Daman and Diu,Tier 2,2158652,448.77,9179,22.598015,83.867712,4697,28,5.2,11.6,No,No,No,No,No,Yes,Yes,114,31,53,78,78,10.91,2986,11.3,Tourism,62,181,11,2,0,46,96.51,19.57,2025-12-31
C0626,Kerala City 626,Kerala,Tier 2,335332,284.2,5760,34.167087,77.412021,2496,39,4.52,9.42,No,No,Yes,Yes,No,Yes,Yes,51,16,79,82,74,-1.58,2912,10.5,Tourism,42,237,12,1,0,22,66.39,11.43,2025-12-31
C0627,Telangana City 627,Telangana,Tier 2,2693477,414.26,4691,28.260345,70.411577,4702,8,5.57,20.07,No,No,Yes,No,No,No,No,45,10,60,76,53,-1.82,554,18.4,Manufacturing,49,142,14,10,0,4,76.65,12.63,2025-12-31
C0628,Puducherry City 628,Puducherry,Tier 2,3765668,360.97,14136,11.744919,85.253853,2611,67,3.42,22.35,No,No,No,Yes,No,Yes,Yes,42,10,75,68,89,0.24,1345,29.3,Agriculture,31,70,0,8,0,44,64.79,11.89,2025-12-31
C0629,Maharashtra City 629,Maharashtra,Tier 3,432580,268.05,11747,36.196814,76.242129,2979,42,3.2,18.48,No,No,Yes,Yes,No,No,Yes,169,32,72,65,73,7.29,1494,13.7,Tourism,54,46,1,1,0,52,96.62,44.16,2025-12-31
C0630,Andhra City 630,Andhra Pradesh,Tier 2,3386849,298.46,13804,23.877443,70.136945,8138,53,3.76,8.03,No,No,Yes,No,No,No,Yes,213,66,63,62,86,9.72,1356,24.5,Tourism,33,20,0,12,0,62,77.42,55.53,2025-12-31
C0631,Karnataka City 631,Karnataka,Tier 3,2802232,33.78,2932,26.35361,92.024826,2994,39,2.85,11.51,No,No,No,Yes,No,No,Yes,103,16,79,84,66,-0.24,350,25.7,Manufacturing,33,123,9,10,0,12,62.65,54.23,2025-12-31
C0632,Assam City 632,Assam,Tier 2,3587936,424.3,1060,18.328915,68.162939,14322,69,4.16,27.42,No,No,No,Yes,No,Yes,Yes,59,15,74,75,78,0.3,657,25.4,Agriculture,41,181,14,10,0,72,81.15,68.92,2025-12-31
C0633,Delhi City 633,Delhi,Tier 3,4794543,434.53,1737,12.958766,89.371453,14433,35,3.25,11.98,No,No,Yes,Yes,No,No,Yes,234,10,59,79,73,2.31,864,11.9,Services,64,22,19,4,0,0,94.48,16.87,2025-12-31
C0634,Tamil City 634,Tamil Nadu,Tier 2,1942887,365.44,9323,8.177457,73.482309,13275,69,2.67,19.48,No,No,Yes,Yes,No,No,Yes,163,46,81,50,73,5.48,1876,12.7,Agriculture,69,233,6,11,0,42,80.91,14.89,2025-12-31
C0635,Rajasthan City 635,Rajasthan,Tier 3,3996380,108.72,11616,10.731695,84.124376,2528,53,2.2,29.77,No,No,No,Yes,No,No,Yes,47,45,74,88,59,4.63,2483,22.0,Manufacturing,70,151,10,9,0,6,84.98,69.73,2025-12-31
C0636,Himachal City 636,Himachal Pradesh,Tier 2,4049453,106.38,1184,13.151336,74.198792,6625,42,2.51,27.81,No,No,Yes,Yes,No,Yes,Yes,94,15,67,67,81,11.81,2782,15.3,Manufacturing,100,278,3,2,0,53,97.01,67.39,2025-12-31
C0637,Madhya City 637,Madhya Pradesh,Tier 2,1111435,375.79,12338,8.378327,69.047355,5205,70,2.2,28.13,No,No,Yes,Yes,No,Yes,Yes,213,38,81,72,58,7.43,522,16.1,Manufacturing,10,76,16,2,0,53,72.75,12.82,2025-12-31
C0638,Mizoram City 638,Mizoram,Tier 3,1702903,31.36,13814,9.665793,88.742172,11546,22,5.74,13.31,No,No,No,No,No,No,Yes,186,44,64,58,54,7.26,2769,14.0,Agriculture,58,47,15,9,0,48,92.88,12.45,2025-12-31
C0639,Karnataka City 639,Karnataka,Tier 2,1051026,473.73,777,15.646449,92.422259,13954,42,5.28,2.19,No,No,No,No,No,Yes,Yes,175,15,62,57,76,4.3,2152,11.4,Services,76,198,13,12,0,58,96.25,62.62,2025-12-31
C0640,Assam City 640,Assam,Tier 3,2011825,359.2,2806,10.439267,82.852205,8250,31,3.45,9.24,No,No,No,No,No,No,Yes,142,37,75,62,69,6.07,872,27.9,Services,49,14,9,12,0,21,77.24,17.77,2025-12-31
C0641,Karnataka City 641,Karnataka,Tier 3,1179858,233.9,13964,11.406663,76.570014,4206,24,2.87,12.45,No,No,Yes,No,No,No,No,202,19,56,82,82,6.54,260,23.3,Services,81,60,19,13,0,18,84.3,53.46,2025-12-31
C0642,Goa City 642,Goa,Tier 3,2261821,133.68,9470,17.826229,74.943236,3995,54,5.86,29.68,No,No,No,Yes,No,No,Yes,123,44,65,64,65,0.91,928,33.7,Agriculture,93,133,2,2,0,46,92.24,41.74,2025-12-31
C0643,Uttar City 643,Uttar Pradesh,Tier 2,3186182,490.66,4675,18.724053,81.54023,13723,32,5.66,17.0,No,No,No,No,No,No,No,132,47,67,90,71,11.2,1576,34.2,Services,52,298,15,8,0,50,74.69,53.69,2025-12-31
C0644,Chandigarh City 644,Chandigarh,Tier 3,583365,232.53,4893,11.667722,73.135413,6478,31,2.09,20.99,No,No,Yes,No,No,No,Yes,238,31,61,75,88,-0.86,3321,33.5,Services,55,164,14,5,0,14,92.43,24.37,2025-12-31
C0645,Jammu City 645,Jammu and Kashmir,Tier 3,1196797,142.61,13029,28.80473,96.631675,6153,19,3.54,28.01,No,No,No,Yes,No,No,Yes,93,60,60,76,57,1.51,1397,32.2,Manufacturing,96,38,14,13,0,28,85.0,37.47,2025-12-31
C0646,Gujarat City 646,Gujarat,Tier 2,301554,281.05,11543,29.195249,82.37479,10497,60,3.43,5.18,No,No,Yes,Yes,No,No,No,53,68,85,67,70,-0.65,1585,30.4,Tourism,99,100,13,14,0,33,70.15,50.82,2025-12-31
C0647,Puducherry City 647,Puducherry,Tier 2,993119,263.69,10831,35.981329,93.221115,12887,9,4.77,12.45,No,No,No,Yes,No,Yes,No,148,38,58,86,77,3.0,1426,20.2,Manufacturing,64,11,3,8,0,7,84.54,12.8,2025-12-31
C0648,Tamil City 648,Tamil Nadu,Tier 2,3735353,468.24,1330,8.713012,95.145476,7132,49,4.08,29.53,No,No,Yes,Yes,No,Yes,No,249,53,61,58,54,1.64,1409,21.6,Manufacturing,20,227,0,9,0,29,96.77,51.54,2025-12-31
C0649,Haryana City 649,Haryana,Tier 2,3388632,278.67,10581,28.129705,82.336937,4494,66,2.14,3.82,No,No,No,No,No,No,Yes,162,59,75,61,51,6.01,863,24.4,Services,36,186,4,11,0,78,73.39,63.6,2025-12-31
C0650,Maharashtra City 650,Maharashtra,Tier 2,1294522,109.42,10784,28.103525,91.625766,5516,52,4.46,26.83,No,No,Yes,Yes,No,No,No,248,40,64,72,64,-1.06,1833,20.7,Tourism,9,250,12,2,0,6,80.95,37.55,2025-12-31
C0651,Chandigarh City 651,Chandigarh,Tier 2,3313923,315.35,13209,35.828658,90.170246,4395,61,5.41,11.56,No,No,Yes,Yes,No,No,Yes,69,35,56,72,85,0.33,2386,26.9,Manufacturing,95,55,15,13,0,33,80.3,25.5,2025-12-31
C0652,Uttar City 652,Uttar Pradesh,Tier 3,1730272,182.43,12649,15.617012,72.20931,5350,70,4.76,4.75,No,No,Yes,Yes,No,Yes,No,94,19,72,85,86,-0.69,3441,26.6,Manufacturing,27,191,12,1,0,48,66.96,63.31,2025-12-31
C0653,Sikkim City 653,Sikkim,Tier 2,3167128,338.36,6683,15.025052,94.015576,14749,54,3.92,24.0,No,No,Yes,Yes,No,Yes,No,131,53,81,67,56,9.42,125,22.1,Tourism,34,296,9,3,0,71,72.31,10.81,2025-12-31
C0654,Chhattisgarh City 654,Chhattisgarh,Tier 2,3282690,112.02,11131,9.662626,90.751807,12678,33,2.92,24.88,No,No,No,No,No,No,Yes,110,56,67,80,52,2.42,1129,24.2,Manufacturing,85,44,11,2,0,54,97.14,26.06,2025-12-31
C0655,Chhattisgarh City 655,Chhattisgarh,Tier 3,2817807,231.28,577,24.517688,87.445233,11240,54,3.5,29.55,No,No,No,No,No,No,No,236,21,53,80,50,9.17,174,16.3,Services,25,17,2,15,0,12,65.17,49.7,2025-12-31
C0656,Jharkhand City 656,Jharkhand,Tier 3,664814,472.18,9664,15.065876,88.777122,11963,33,3.85,17.08,No,No,No,No,No,Yes,No,85,14,60,77,81,10.4,1047,12.0,Manufacturing,21,234,20,12,0,3,77.49,30.35,2025-12-31
C0657,Andaman City 657,Andaman and Nicobar Islands,Tier 3,4619246,227.57,4186,32.379142,95.143112,12137,51,4.29,27.49,No,No,No,Yes,No,Yes,Yes,191,59,74,71,69,-0.17,2199,26.8,Tourism,28,129,3,4,0,5,66.02,45.17,2025-12-31
C0658,Tamil City 658,Tamil Nadu,Tier 2,2978508,258.56,6495,15.896336,76.20086,12287,37,5.2,8.67,No,No,Yes,Yes,No,Yes,Yes,137,45,79,75,69,1.64,2825,29.1,Services,56,162,18,14,0,75,77.11,28.57,2025-12-31
C0659,Goa City 659,Goa,Tier 3,1738679,211.26,5994,20.372282,96.727623,6009,62,3.32,0.89,No,No,Yes,No,No,No,Yes,150,22,52,87,74,11.63,2414,20.7,Manufacturing,64,235,2,3,0,72,84.7,18.24,2025-12-31
C0660,Tripura City 660,Tripura,Tier 2,2743550,126.77,11682,18.75789,81.512598,1930,19,3.47,3.48,No,No,Yes,No,No,No,Yes,139,29,65,55,70,6.21,2248,25.5,Tourism,83,211,11,9,0,52,84.98,24.88,2025-12-31
C0661,Sikkim City 661,Sikkim,Tier 3,2500814,380.3,5336,28.562064,90.781373,14771,65,3.22,3.82,No,No,Yes,Yes,No,No,No,178,38,68,64,86,10.21,1779,16.6,Manufacturing,23,124,1,10,0,64,75.96,46.33,2025-12-31
C0662,Ladakh City 662,Ladakh,Tier 2,4878646,344.43,9035,26.633812,93.587768,11345,62,5.74,3.17,No,No,Yes,Yes,No,Yes,No,63,13,61,57,80,8.43,2061,18.2,Tourism,29,156,20,13,0,47,72.79,58.02,2025-12-31
C0663,Himachal City 663,Himachal Pradesh,Tier 2,362830,144.88,1003,16.751366,84.433865,6787,32,5.72,4.62,No,No,Yes,Yes,No,Yes,Yes,218,65,72,56,58,8.68,935,28.3,Services,47,211,11,12,0,24,72.57,30.24,2025-12-31
C0664,Ladakh City 664,Ladakh,Tier 2,4708841,471.76,13508,10.287558,84.636259,5378,68,2.28,21.23,No,No,No,Yes,No,No,No,131,34,64,55,54,0.34,2320,23.8,Agriculture,31,161,5,6,0,52,65.99,50.24,2025-12-31
C0665,Himachal City 665,Himachal Pradesh,Tier 2,2135919,121.6,7795,16.489898,75.688571,5206,49,2.43,9.18,No,No,No,No,No,No,Yes,38,45,70,59,86,9.91,1662,28.8,Agriculture,24,55,20,15,0,56,93.79,13.86,2025-12-31
C0666,Mizoram City 666,Mizoram,Tier 2,364907,171.99,14086,17.237572,72.499807,10591,58,5.17,11.13,No,No,Yes,Yes,No,Yes,No,138,35,71,61,78,8.27,3089,31.8,Manufacturing,30,112,4,4,0,79,90.14,10.56,2025-12-31
C0667,Arunachal City 667,Arunachal Pradesh,Tier 2,2819826,218.6,2066,14.250261,93.456627,5563,9,2.88,7.76,No,No,No,No,No,Yes,Yes,201,67,77,79,73,10.99,143,20.9,Services,23,254,19,11,0,40,69.47,54.9,2025-12-31
C0668,Kerala City 668,Kerala,Tier 3,3155421,128.99,1581,35.305302,73.018205,5581,55,4.33,23.13,No,No,No,Yes,No,Yes,Yes,85,27,58,52,58,5.1,1977,11.7,Agriculture,16,242,5,5,0,16,71.12,62.86,2025-12-31
C0669,Bihar City 669,Bihar,Tier 3,3519420,460.66,4542,27.156062,83.847472,13754,57,5.83,24.98,No,No,No,No,No,No,No,135,16,89,88,61,10.88,304,19.7,Manufacturing,73,235,4,15,0,80,65.64,40.35,2025-12-31
C0670,Chhattisgarh City 670,Chhattisgarh,Tier 2,1354863,178.83,957,31.277269,84.963065,13073,29,3.54,22.8,No,No,No,No,No,Yes,Yes,154,25,90,62,78,5.6,412,29.9,Agriculture,21,53,2,1,0,15,80.17,67.96,2025-12-31
C0671,Assam City 671,Assam,Tier 2,2957958,491.78,9357,20.061931,94.628183,11862,11,4.68,26.75,No,No,Yes,No,No,Yes,No,104,54,52,90,64,5.97,1543,12.6,Tourism,93,191,5,10,0,14,78.77,20.36,2025-12-31
C0672,Jharkhand City 672,Jharkhand,Tier 3,3303189,381.77,4392,14.389049,81.177702,4479,9,3.44,8.82,No,No,Yes,Yes,No,No,Yes,126,53,70,66,87,10.19,1666,31.2,Manufacturing,29,10,17,6,0,25,97.09,27.67,2025-12-31
C0673,Delhi City 673,Delhi,Tier 2,2606287,266.04,8796,22.473777,85.377389,7216,8,3.08,0.82,No,No,Yes,Yes,No,No,No,226,42,72,54,89,8.49,1382,14.7,Services,68,141,19,5,0,50,76.23,49.48,2025-12-31
C0674,Karnataka City 674,Karnataka,Tier 3,3523847,139.59,3330,21.118165,82.442236,7024,58,2.68,27.38,No,No,Yes,Yes,No,No,Yes,132,32,84,55,59,9.14,648,10.7,Tourism,78,90,4,9,0,14,62.71,65.44,2025-12-31
C0675,Uttarakhand City 675,Uttarakhand,Tier 2,402669,101.27,5505,17.158334,87.280375,11328,33,2.93,7.48,No,No,Yes,No,No,Yes,No,200,58,61,52,77,2.65,1473,26.6,Agriculture,87,292,10,3,0,24,67.78,16.42,2025-12-31
C0676,Lakshadweep City 676,Lakshadweep,Tier 2,415822,158.13,9056,32.698362,74.509037,4372,12,5.28,2.69,No,No,Yes,Yes,No,Yes,Yes,125,57,68,82,57,7.67,2304,13.8,Services,74,223,17,15,0,51,71.32,10.51,2025-12-31
C0677,Haryana City 677,Haryana,Tier 3,2249022,291.45,1258,19.294439,96.675833,14089,16,5.35,20.28,No,No,Yes,No,No,Yes,No,143,50,83,80,65,9.48,2233,18.2,Services,86,215,9,12,0,39,89.45,17.13,2025-12-31
C0678,West City 678,West Bengal,Tier 2,1876296,169.21,3253,11.241999,72.086371,8945,59,2.58,2.44,No,No,Yes,Yes,No,No,Yes,41,28,60,89,66,4.98,3359,34.3,Tourism,98,258,16,3,0,11,77.9,46.9,2025-12-31
C0679,Jharkhand City 679,Jharkhand,Tier 3,4983571,316.42,10342,16.052867,88.028986,3381,49,2.64,21.01,No,No,Yes,Yes,No,Yes,Yes,140,37,76,51,60,7.59,355,10.1,Manufacturing,100,92,17,10,0,24,80.67,21.31,2025-12-31
C0680,Gujarat City 680,Gujarat,Tier 2,2749164,326.95,5651,31.47878,75.834431,10474,65,2.94,21.35,No,No,No,Yes,No,No,Yes,198,59,86,89,53,-2.11,1730,23.3,Services,25,244,13,7,0,29,66.74,43.35,2025-12-31
C0681,Maharashtra City 681,Maharashtra,Tier 3,1759989,130.81,8224,19.817762,89.662531,10084,29,4.54,26.52,No,No,No,Yes,No,No,No,56,25,77,85,69,11.48,545,10.0,Agriculture,29,89,16,5,0,25,94.2,53.01,2025-12-31
C0682,Jharkhand City 682,Jharkhand,Tier 2,4584581,429.1,12278,36.153677,78.130501,4861,37,4.95,21.9,No,No,Yes,No,No,No,Yes,133,70,80,81,74,-1.58,277,20.6,Tourism,79,95,0,3,0,34,69.4,14.5,2025-12-31
C0683,Himachal City 683,Himachal Pradesh,Tier 3,3779530,479.57,2213,21.358685,82.591871,3613,30,5.88,12.69,No,No,Yes,No,No,No,No,75,57,51,59,75,2.65,2950,33.8,Services,73,206,5,11,0,73,91.52,18.3,2025-12-31
C0684,Delhi City 684,Delhi,Tier 2,2634093,319.87,10018,24.399628,95.620299,7426,28,2.89,8.33,No,No,No,Yes,No,No,No,64,47,88,51,78,1.02,2046,13.6,Services,59,165,2,14,0,73,83.51,39.07,2025-12-31
C0685,Dadra City 685,Dadra and Nagar Haveli and Daman and Diu,Tier 2,4690962,397.47,7792,16.902812,87.711754,5976,43,3.41,18.61,No,No,No,No,No,No,Yes,160,22,88,82,69,-1.31,1992,16.1,Services,71,185,6,12,0,74,80.38,41.99,2025-12-31
C0686,Tripura City 686,Tripura,Tier 3,4951294,280.84,4645,16.410457,68.286413,11711,18,4.65,15.54,No,No,No,Yes,No,No,Yes,60,63,52,60,75,-0.91,1978,11.0,Services,42,293,19,1,0,2,91.91,20.75,2025-12-31
C0687,Lakshadweep City 687,Lakshadweep,Tier 3,3057896,274.44,12918,14.421746,84.132177,10641,44,4.22,26.27,No,No,Yes,No,No,No,No,200,62,84,85,65,6.28,3118,21.8,Agriculture,75,187,13,7,0,1,65.68,67.61,2025-12-31
C0688,Telangana City 688,Telangana,Tier 2,446305,30.3,1052,27.710054,88.885912,14248,51,3.61,17.85,No,No,No,Yes,No,Yes,No,129,28,56,85,66,8.51,884,30.6,Tourism,60,239,18,1,0,64,88.92,64.84,2025-12-31
C0689,Arunachal City 689,Arunachal Pradesh,Tier 2,4502836,251.89,7090,33.467419,91.30573,2311,15,4.52,6.28,No,No,No,Yes,No,Yes,Yes,99,68,68,69,66,-1.03,2538,33.5,Services,66,150,10,13,0,71,94.29,34.05,2025-12-31
C0690,Telangana City 690,Telangana,Tier 2,2573993,471.8,6490,12.111138,90.565444,3714,28,5.64,18.42,No,No,No,No,No,Yes,No,138,59,61,61,61,-1.13,132,18.3,Manufacturing,86,160,14,0,0,33,78.96,38.82,2025-12-31
C0691,Tripura City 691,Tripura,Tier 3,4589779,165.63,13169,17.444729,85.321344,11643,35,3.31,3.07,No,No,Yes,Yes,No,No,Yes,155,63,55,58,68,2.0,1524,15.5,Manufacturing,94,38,0,7,0,50,64.85,21.09,2025-12-31
C0692,Goa City 692,Goa,Tier 2,4011951,141.31,13059,26.562683,86.365913,9390,39,2.63,23.22,No,No,Yes,No,No,No,No,171,30,60,61,87,7.03,797,27.0,Tourism,22,170,3,12,0,14,97.14,29.66,2025-12-31
C0693,Telangana City 693,Telangana,Tier 2,3813353,61.28,5804,34.570871,83.343697,12232,11,3.45,18.06,No,No,No,No,No,No,No,98,40,64,73,90,0.22,3263,13.5,Services,72,161,3,14,0,15,73.54,28.02,2025-12-31
C0694,Jammu City 694,Jammu and Kashmir,Tier 2,2230681,166.01,10180,13.892061,77.667731,9800,40,4.14,6.82,No,No,Yes,Yes,No,No,Yes,231,14,62,65,83,10.78,846,20.7,Agriculture,70,252,16,5,0,71,62.6,57.66,2025-12-31
C0695,Ladakh City 695,Ladakh,Tier 3,1696677,34.53,13853,24.090706,73.33468,13011,12,3.25,3.84,No,No,No,No,No,No,Yes,113,56,64,80,82,-2.25,2196,24.1,Agriculture,50,227,15,6,0,37,70.61,32.89,2025-12-31
C0696,Goa City 696,Goa,Tier 3,3763578,378.88,2963,25.182206,79.527224,2869,27,2.9,24.45,No,No,Yes,No,No,No,No,97,67,71,53,89,5.81,2499,29.8,Agriculture,19,34,17,10,0,61,68.66,11.02,2025-12-31
C0697,Manipur City 697,Manipur,Tier 3,1423431,74.74,1692,23.668775,79.878364,10353,26,5.62,5.27,No,No,No,No,No,No,No,188,58,89,79,87,2.56,799,24.0,Tourism,67,178,20,11,0,66,64.8,41.1,2025-12-31
C0698,Haryana City 698,Haryana,Tier 2,1552820,97.43,7527,29.61058,81.420062,10627,46,4.64,19.94,No,No,Yes,Yes,No,No,Yes,193,48,78,55,79,-2.78,1444,28.8,Tourism,38,178,3,8,0,26,76.17,55.63,2025-12-31
C0699,Karnataka City 699,Karnataka,Tier 3,4440346,79.26,3285,29.057464,86.507664,5239,41,4.01,22.61,No,No,Yes,Yes,No,Yes,No,243,44,55,67,71,5.65,3463,10.6,Manufacturing,18,237,14,1,0,47,71.99,43.62,2025-12-31
C0700,West City 700,West Bengal,Tier 3,4959022,127.63,13785,30.890241,70.593478,12564,28,4.98,16.25,No,No,Yes,No,No,Yes,No,79,18,75,51,57,-1.17,1087,29.7,Agriculture,6,137,17,4,0,73,97.42,28.44,2025-12-31
C0701,Rajasthan City 701,Rajasthan,Tier 3,1067224,144.37,7289,9.225614,69.713053,10501,28,5.31,23.97,No,No,Yes,Yes,No,No,No,45,66,58,69,63,7.72,946,20.0,Tourism,94,281,15,6,0,48,88.79,18.39,2025-12-31
C0702,Delhi City 702,Delhi,Tier 2,1870604,354.4,8650,28.89811,79.627354,5819,21,3.41,23.99,No,No,Yes,Yes,No,No,No,222,63,77,55,73,6.49,1295,21.3,Manufacturing,16,181,12,12,0,30,82.22,44.09,2025-12-31
C0703,Tamil City 703,Tamil Nadu,Tier 3,1020479,77.59,5054,15.136881,95.739045,11850,10,4.64,25.18,No,No,Yes,No,No,No,Yes,146,11,60,84,88,3.33,3236,26.3,Services,5,185,7,9,0,22,79.81,32.66,2025-12-31
C0704,Mizoram City 704,Mizoram,Tier 3,626196,413.99,11489,19.954051,69.013896,3517,47,6.0,13.96,No,No,No,Yes,No,No,No,134,63,66,52,73,11.45,253,14.7,Agriculture,22,261,6,0,0,33,65.42,35.18,2025-12-31
C0705,West City 705,West Bengal,Tier 2,4320725,440.01,4613,26.37904,87.616534,9226,15,4.12,17.45,No,No,No,Yes,No,Yes,No,177,61,52,76,81,3.03,2947,28.9,Agriculture,77,98,5,8,0,78,79.35,55.92,2025-12-31
C0706,Rajasthan City 706,Rajasthan,Tier 3,988566,432.17,4185,32.103586,90.240658,10608,55,5.57,4.25,No,No,No,Yes,No,No,No,80,11,77,85,85,11.78,3331,12.6,Services,39,27,6,9,0,26,82.44,55.6,2025-12-31
C0707,Chhattisgarh City 707,Chhattisgarh,Tier 3,1774248,287.74,7561,26.905088,78.415183,10188,22,4.93,6.59,No,No,No,No,No,No,Yes,242,26,56,64,50,6.08,2650,32.8,Tourism,29,272,20,13,0,2,67.08,17.66,2025-12-31
C0708,Himachal City 708,Himachal Pradesh,Tier 3,2268848,400.14,947,34.791061,69.966782,4591,63,5.48,26.85,No,No,Yes,No,No,No,No,64,10,67,67,54,-2.7,2997,27.3,Tourism,17,299,6,5,0,34,74.11,56.85,2025-12-31
C0709,Dadra City 709,Dadra and Nagar Haveli and Daman and Diu,Tier 2,549098,322.05,12007,25.867644,70.86493,12192,67,2.58,22.57,No,No,No,Yes,No,No,Yes,220,34,66,86,76,0.07,826,19.3,Services,43,83,5,9,0,1,70.07,63.4,2025-12-31
C0710,Maharashtra City 710,Maharashtra,Tier 2,3566638,76.85,9042,32.024679,69.496913,4952,27,3.53,13.06,No,No,No,Yes,No,Yes,No,33,19,84,75,78,7.42,795,11.4,Manufacturing,9,26,19,10,0,30,74.86,58.16,2025-12-31
C0711,Himachal City 711,Himachal Pradesh,Tier 2,4841918,199.38,7005,35.794649,84.918379,1963,29,3.86,18.23,No,No,Yes,Yes,No,Yes,No,92,18,71,86,50,-2.61,1989,15.4,Services,16,107,1,14,0,21,66.09,16.55,2025-12-31
C0712,Lakshadweep City 712,Lakshadweep,Tier 3,4801069,49.39,8644,21.705806,70.191545,8187,39,2.57,3.77,No,No,No,No,No,No,No,232,17,81,57,86,-0.49,3408,34.8,Agriculture,65,13,14,8,0,39,69.31,13.23,2025-12-31
C0713,Jharkhand City 713,Jharkhand,Tier 2,2579453,167.77,13186,34.989533,71.820594,7707,17,2.37,12.04,No,No,Yes,No,No,Yes,Yes,180,27,55,59,51,5.75,1349,28.5,Services,65,102,12,0,0,26,85.63,35.24,2025-12-31
C0714,Tamil City 714,Tamil Nadu,Tier 3,841661,135.59,2438,21.639418,70.288181,9428,46,5.27,21.66,No,No,Yes,Yes,No,No,No,241,54,72,87,84,2.26,1665,10.9,Agriculture,18,66,10,2,0,21,90.61,42.43,2025-12-31
C0715,Uttar City 715,Uttar Pradesh,Tier 3,4545124,445.9,4482,21.890115,80.410837,10216,51,3.69,6.57,No,No,No,Yes,No,Yes,No,109,39,66,51,82,8.24,1895,30.5,Agriculture,77,66,18,1,0,62,71.08,60.78,2025-12-31
C0716,Himachal City 716,Himachal Pradesh,Tier 2,3717358,171.36,1124,19.706254,89.372335,14318,41,5.73,23.1,No,No,Yes,No,No,Yes,Yes,231,30,64,67,84,1.04,1890,16.8,Agriculture,69,90,3,7,0,73,96.69,34.61,2025-12-31
