School_ID,School_Name,City_ID,City_Name,State_Name,Locality_ID,Locality_Name,School_Type,Board,Management,Established_Year,Rating,Green_School,Campus_Area_Acres,Student_Count,Teacher_Count,Student_Teacher_Ratio,Annual_Fees_INR,Transport,Hostel,Smart_Classrooms,Sports_Complex,Swimming_Pool,Robotics_Lab,Science_Lab,Computer_Lab,Library,CCTV,GPS_Bus,Nearby_Metro,Distance_to_Metro_km,Latitude,Longitude,Website,Last_Updated
S09608,Sunrise Public School,C0150,Meghalaya City 150,Meghalaya,L01935,Park 52 Residency,Boarding,CBSE,Trust,1974,3.7,Yes,21.85,2666,86,31.0,408231,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,16.48,28.18971,80.498858,https://school9608.edu.in,2025-12-31
S09609,Sunrise Senior Secondary School,C0228,Goa City 228,Goa,L02976,Garden 102 Vista,International,State Board,Private,1997,4.0,No,7.63,3258,181,18.0,197433,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,0.67,33.69203,70.142402,https://school9609.edu.in,2025-12-31
S09610,Heritage School,C0338,Jammu City 338,Jammu and Kashmir,L04386,Garden 137 Greens,Jawahar Navodaya Vidyalaya,IB,Private,2008,3.6,No,14.09,2376,108,22.0,238474,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,10.16,24.275234,95.84334,https://school9610.edu.in,2025-12-31
S09611,Green Valley Public School,C0524,Chhattisgarh City 524,Chhattisgarh,L06833,Phase 9 County,Government,ICSE,Private,2015,3.6,Yes,33.48,3600,240,15.0,95721,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,6.67,16.196948,71.118729,https://school9611.edu.in,2025-12-31
S09612,Modern Academy,C0916,Dadra City 916,Dadra and Nagar Haveli and Daman and Diu,L11928,Enclave 44 Gardens,Government Aided,IB,Private,2016,4.3,No,27.45,3570,170,21.0,63982,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,7.82,22.781784,68.436364,https://school9612.edu.in,2025-12-31
S09613,Global Public School,C0313,Assam City 313,Assam,L04071,Sector 95 Heights,Government,ISC,Government,1986,4.8,Yes,24.3,3861,143,27.0,31071,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,17.63,20.993365,81.317782,https://school9613.edu.in,2025-12-31
S09614,Green Valley Academy,C0843,Maharashtra City 843,Maharashtra,L11015,Park 83 Vista,International,CBSE,Government,2013,4.9,Yes,30.67,2384,149,16.0,433805,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,18.64,22.019926,70.556436,https://school9614.edu.in,2025-12-31
S09615,Oxford Academy,C0921,Manipur City 921,Manipur,L11988,Extension 69 Residency,Boarding,ISC,Trust,1985,4.0,Yes,23.12,640,40,16.0,319290,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,5.61,30.961598,94.709696,https://school9615.edu.in,2025-12-31
S09616,Springfield School,C0804,Lakshadweep City 804,Lakshadweep,L10518,Enclave 9 Greens,Government Aided,IGCSE,Government,1966,4.2,No,35.92,2869,151,19.0,447628,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,19.62,26.981951,86.762866,https://school9616.edu.in,2025-12-31
S09617,Sunrise World School,C0767,Lakshadweep City 767,Lakshadweep,L10025,Phase 54 County,Boarding,CBSE,Government,1998,3.2,Yes,33.36,5302,241,22.0,413963,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,19.85,18.294734,90.799707,https://school9617.edu.in,2025-12-31
S09618,Delhi Public Public School,C0648,Tamil City 648,Tamil Nadu,L08426,Phase 111 Township,Government Aided,IGCSE,Private,1958,4.9,Yes,1.71,5820,194,30.0,116241,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,11.12,15.069618,73.681489,https://school9618.edu.in,2025-12-31
S09619,Modern Senior Secondary School,C0659,Goa City 659,Goa,L08570,Phase 95 City,Jawahar Navodaya Vidyalaya,IB,Trust,1959,3.2,Yes,19.14,4994,227,22.0,346959,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,6.06,34.312687,77.331495,https://school9619.edu.in,2025-12-31
S09620,Future International School,C0876,Nagaland City 876,Nagaland,L11440,Sector 51 Enclave,Residential,Cambridge,Trust,1959,2.6,Yes,26.42,6030,201,30.0,495020,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,18.36,19.289468,74.382189,https://school9620.edu.in,2025-12-31
S09621,Modern Senior Secondary School,C0552,Bihar City 552,Bihar,L07224,Block 33 County,Government Aided,Cambridge,Trust,1987,4.2,No,27.1,6018,177,34.0,245714,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,10.97,11.230892,96.165943,https://school9621.edu.in,2025-12-31
S09622,Delhi Public School,C0048,Thiruvananthapuram,Kerala,L00615,Extension 92 Residency,Residential,IB,Private,2018,4.8,No,19.31,2596,118,22.0,240601,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,19.19,20.712452,83.338807,https://school9622.edu.in,2025-12-31
S09623,Holy Child Public School,C0194,Bihar City 194,Bihar,L02548,Enclave 8 Greens,Private,State Board,Trust,2003,2.6,No,12.71,1218,58,21.0,451942,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.49,22.855218,81.481026,https://school9623.edu.in,2025-12-31
S09624,Future Senior Secondary School,C0305,Punjab City 305,Punjab,L03974,Layout 62 Gardens,Private,ICSE,Government,2013,4.8,Yes,33.91,6669,247,27.0,303492,No,No,Yes,No,No,Yes,No,No,No,No,No,No,19.48,21.031711,92.48869,https://school9624.edu.in,2025-12-31
S09625,Springfield Public School,C0964,Rajasthan City 964,Rajasthan,L12535,Block 41 Gardens,Kendriya Vidyalaya,IB,Private,1965,3.7,Yes,33.47,1232,77,16.0,380376,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,17.47,31.022855,86.529564,https://school9625.edu.in,2025-12-31
S09626,Cambridge International School,C0866,Delhi City 866,Delhi,L11313,Colony 115 Residency,Government,IB,Government,2009,3.6,No,6.13,2093,91,23.0,400628,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,9.61,10.571698,90.75172,https://school9626.edu.in,2025-12-31
S09627,Cambridge School,C0764,Assam City 764,Assam,L09969,Layout 6 Heights,Residential,IGCSE,Government,1968,4.4,Yes,14.42,1649,97,17.0,315796,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,7.36,22.263928,87.380205,https://school9627.edu.in,2025-12-31
S09628,Cambridge International School,C0502,Madhya City 502,Madhya Pradesh,L06532,Colony 146 Residency,Government,CBSE,Private,2005,2.8,No,11.04,2431,143,17.0,211960,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,4.16,36.630446,93.301302,https://school9628.edu.in,2025-12-31
S09629,Bright Future International School,C0371,Mizoram City 371,Mizoram,L04822,Phase 98 Paradise,Government,Cambridge,Government,1955,3.3,Yes,28.73,4290,195,22.0,93036,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,18.25,34.811396,87.555939,https://school9629.edu.in,2025-12-31
S09630,Heritage World School,C0092,Noida,Uttar Pradesh,L01199,Nagar 63 Heights,Boarding,CBSE,Private,1963,4.6,Yes,18.73,352,22,16.0,78205,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,9.39,12.455544,89.957884,https://school9630.edu.in,2025-12-31
S09631,Sunrise Public School,C0365,Goa City 365,Goa,L04739,Layout 63 Gardens,Boarding,IGCSE,Government,1963,3.2,Yes,5.9,3838,202,19.0,383211,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,9.88,32.0047,73.995065,https://school9631.edu.in,2025-12-31
S09632,Cambridge Academy,C0523,Rajasthan City 523,Rajasthan,L06815,Extension 58 City,Private,ICSE,Trust,1985,4.7,Yes,9.88,3312,144,23.0,73811,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,8.76,21.121475,75.830238,https://school9632.edu.in,2025-12-31
S09633,Holy Child Senior Secondary School,C0933,Goa City 933,Goa,L12144,Park 22 Heights,Government Aided,CBSE,Trust,1986,5.0,No,9.63,4833,179,27.0,142417,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,5.94,9.535711,79.666097,https://school9633.edu.in,2025-12-31
S09634,Green Valley World School,C0854,Odisha City 854,Odisha,L11163,Colony 138 Enclave,Residential,IGCSE,Trust,1993,2.7,No,2.2,1024,64,16.0,56780,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,7.84,17.092231,94.62822,https://school9634.edu.in,2025-12-31
S09635,National World School,C0087,Karimnagar,Telangana,L01133,Sector 111 Residency,Jawahar Navodaya Vidyalaya,IGCSE,Trust,1965,3.2,Yes,8.41,3320,166,20.0,206001,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,2.02,31.073616,68.411967,https://school9635.edu.in,2025-12-31
S09636,Modern World School,C0594,Uttarakhand City 594,Uttarakhand,L07757,Enclave 3 Heights,International,IB,Government,2012,4.7,No,11.66,4140,207,20.0,418050,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,3.55,14.251569,93.448716,https://school9636.edu.in,2025-12-31
S09637,Bright Future International School,C0589,Jammu City 589,Jammu and Kashmir,L07696,Block 139 County,Government,ISC,Private,1962,4.1,Yes,37.74,3297,157,21.0,267504,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,12.44,21.777175,96.232795,https://school9637.edu.in,2025-12-31
S09638,Global School,C0488,Assam City 488,Assam,L06332,Park 22 Vista,International,ISC,Government,1977,4.1,Yes,35.67,3757,221,17.0,430924,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,16.18,22.573631,96.800093,https://school9638.edu.in,2025-12-31
S09639,Cambridge Senior Secondary School,C0400,West City 400,West Bengal,L05177,Park 36 Heights,Boarding,IB,Government,1983,3.3,No,37.98,1860,60,31.0,161954,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,9.34,22.180431,95.55998,https://school9639.edu.in,2025-12-31
S09640,Ryan International School,C0107,Jammu,Jammu and Kashmir,L01396,Nagar 105 Vista,Residential,State Board,Government,1983,3.6,No,17.8,1809,67,27.0,27346,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,0.45,23.600193,92.707248,https://school9640.edu.in,2025-12-31
S09641,Delhi Public Academy,C0318,Uttar City 318,Uttar Pradesh,L04149,Extension 63 Vista,Government Aided,IB,Government,1997,3.7,Yes,22.7,2511,93,27.0,147245,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,4.59,19.107857,83.603853,https://school9641.edu.in,2025-12-31
S09642,Springfield International School,C0911,Nagaland City 911,Nagaland,L11867,Park 29 Greens,Government Aided,ISC,Private,1953,3.4,No,3.56,2688,96,28.0,95464,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,10.38,33.257037,84.895646,https://school9642.edu.in,2025-12-31
S09643,Global World School,C0587,Telangana City 587,Telangana,L07677,Phase 39 Gardens,Government,State Board,Government,2017,4.0,No,25.57,3204,178,18.0,440744,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,18.98,28.260256,77.181021,https://school9643.edu.in,2025-12-31
S09644,Delhi Public School,C0079,Gangtok,Sikkim,L01024,Colony 106 Greens,Kendriya Vidyalaya,IGCSE,Trust,2009,4.5,No,34.81,1248,78,16.0,222168,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,10.42,35.901736,78.298818,https://school9644.edu.in,2025-12-31
S09645,Holy Child School,C0632,Assam City 632,Assam,L08247,Layout 51 Greens,Jawahar Navodaya Vidyalaya,Cambridge,Private,1967,5.0,No,39.23,2736,114,24.0,209248,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,3.96,36.432667,83.292641,https://school9645.edu.in,2025-12-31
S09646,Holy Child Public School,C0150,Meghalaya City 150,Meghalaya,L01925,Sector 1 Heights,Government Aided,ICSE,Government,2008,2.7,No,26.55,4642,211,22.0,143949,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,9.45,36.994967,83.722677,https://school9646.edu.in,2025-12-31
S09647,Holy Child School,C0734,Punjab City 734,Punjab,L09548,Extension 6 Gardens,Government Aided,CBSE,Government,2020,2.5,No,8.58,4114,121,34.0,353782,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,18.12,8.902696,93.930683,https://school9647.edu.in,2025-12-31
S09648,Global World School,C0609,Delhi City 609,Delhi,L07957,Nagar 42 Gardens,Private,IB,Government,1964,3.5,Yes,28.36,5191,179,29.0,263442,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,12.99,26.648606,93.497031,https://school9648.edu.in,2025-12-31
S09649,National Academy,C0696,Goa City 696,Goa,L09070,Enclave 86 City,Private,IGCSE,Trust,1990,3.7,Yes,30.25,3384,141,24.0,328638,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,17.17,28.233675,96.927594,https://school9649.edu.in,2025-12-31
S09650,Cambridge Academy,C0694,Jammu City 694,Jammu and Kashmir,L09039,Sector 99 Paradise,Boarding,IB,Private,2024,3.1,No,14.35,6765,205,33.0,367746,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,10.54,30.661832,81.746216,https://school9650.edu.in,2025-12-31
S09651,Green Valley Senior Secondary School,C0255,Arunachal City 255,Arunachal Pradesh,L03319,Sector 52 Residency,Kendriya Vidyalaya,CBSE,Government,2007,3.2,Yes,18.18,5133,177,29.0,483821,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.7,10.01422,78.561965,https://school9651.edu.in,2025-12-31
S09652,Sunrise International School,C0472,Ladakh City 472,Ladakh,L06133,Block 42 Township,International,CBSE,Private,2022,3.1,No,25.38,4233,249,17.0,472425,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,17.91,33.839493,96.478608,https://school9652.edu.in,2025-12-31
S09653,Bright Future Academy,C0140,Rajasthan City 140,Rajasthan,L01801,Nagar 17 Vista,Residential,ICSE,Private,2020,2.7,No,35.92,2511,81,31.0,133885,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,16.3,33.149428,76.589481,https://school9653.edu.in,2025-12-31
S09654,Green Valley Senior Secondary School,C0964,Rajasthan City 964,Rajasthan,L12540,Park 136 Residency,Jawahar Navodaya Vidyalaya,State Board,Trust,1998,5.0,No,18.76,2352,98,24.0,315912,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,17.8,12.496931,68.337392,https://school9654.edu.in,2025-12-31
S09655,Ryan International School,C0519,Uttarakhand City 519,Uttarakhand,L06770,Phase 129 City,Government,ISC,Private,1975,3.1,Yes,17.47,1740,116,15.0,225360,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,19.03,28.201139,74.530229,https://school9655.edu.in,2025-12-31
S09656,Cambridge Academy,C0437,Tamil City 437,Tamil Nadu,L05657,Layout 18 Enclave,Jawahar Navodaya Vidyalaya,ISC,Government,1969,4.1,Yes,34.0,1848,77,24.0,258973,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,12.83,15.169496,88.663672,https://school9656.edu.in,2025-12-31
S09657,Global International School,C0337,West City 337,West Bengal,L04378,Garden 36 Greens,Boarding,Cambridge,Private,2010,3.1,Yes,24.28,3390,226,15.0,272662,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,19.46,34.987605,74.091509,https://school9657.edu.in,2025-12-31
S09658,Sunrise World School,C0805,Uttar City 805,Uttar Pradesh,L10532,Layout 86 County,Boarding,CBSE,Private,1973,3.9,No,23.18,2291,79,29.0,187656,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,7.39,28.409238,71.979326,https://school9658.edu.in,2025-12-31
S09659,Sunrise School,C0604,Andhra City 604,Andhra Pradesh,L07889,Extension 131 City,Government,CBSE,Trust,1978,3.3,No,12.73,2666,86,31.0,355642,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,13.21,31.456212,80.686121,https://school9659.edu.in,2025-12-31
S09660,Green Valley Academy,C0712,Lakshadweep City 712,Lakshadweep,L09266,Block 46 Gardens,Private,CBSE,Private,1989,3.6,No,15.66,1290,43,30.0,143710,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,3.83,36.143039,93.850632,https://school9660.edu.in,2025-12-31
S09661,Springfield School,C0060,Aurangabad,Maharashtra,L00767,Park 35 Heights,Jawahar Navodaya Vidyalaya,IB,Private,2012,3.4,No,6.34,736,32,23.0,305820,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,4.83,36.575779,94.59958,https://school9661.edu.in,2025-12-31
S09662,Sunrise Senior Secondary School,C0158,Rajasthan City 158,Rajasthan,L02053,Block 109 Residency,Jawahar Navodaya Vidyalaya,State Board,Trust,1971,4.6,Yes,20.11,4284,153,28.0,161158,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,14.61,29.021023,68.852958,https://school9662.edu.in,2025-12-31
S09663,National Senior Secondary School,C0740,Arunachal City 740,Arunachal Pradesh,L09638,Park 136 Heights,Kendriya Vidyalaya,State Board,Private,2004,5.0,Yes,5.29,3150,175,18.0,373652,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,6.94,26.720637,85.070209,https://school9663.edu.in,2025-12-31
S09664,Cambridge Public School,C0343,Dadra City 343,Dadra and Nagar Haveli and Daman and Diu,L04450,Colony 90 Greens,Government Aided,ISC,Trust,2018,3.3,Yes,19.76,1744,109,16.0,338054,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No,0.42,31.501809,74.928564,https://school9664.edu.in,2025-12-31
S09665,Cambridge Academy,C0544,Assam City 544,Assam,L07101,Sector 3 City,Kendriya Vidyalaya,State Board,Trust,1998,3.8,No,5.59,1386,42,33.0,181368,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,10.91,11.678596,87.091735,https://school9665.edu.in,2025-12-31
S09666,St. Xavier's International School,C0318,Uttar City 318,Uttar Pradesh,L04150,Park 112 Greens,Private,IGCSE,Private,2024,4.0,No,38.23,3828,174,22.0,248003,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,8.61,10.04702,78.268046,https://school9666.edu.in,2025-12-31
S09667,Wisdom International School,C0089,Agartala,Tripura,L01161,Phase 101 Residency,Government,CBSE,Trust,1956,2.6,No,28.21,8750,250,35.0,135692,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,19.74,30.315145,74.83288,https://school9667.edu.in,2025-12-31
S09668,Green Valley School,C0145,Meghalaya City 145,Meghalaya,L01867,Garden 10 Heights,Residential,IGCSE,Private,1977,3.0,No,31.13,1995,105,19.0,475274,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,3.51,22.121824,90.686141,https://school9668.edu.in,2025-12-31
S09669,Springfield International School,C0215,Gujarat City 215,Gujarat,L02803,Colony 3 Heights,Boarding,ICSE,Trust,2024,3.6,No,10.86,660,33,20.0,234365,No,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,10.12,25.934134,83.020376,https://school9669.edu.in,2025-12-31
S09670,St. Xavier's International School,C0152,Puducherry City 152,Puducherry,L01969,Sector 30 Heights,Government,State Board,Trust,1965,4.3,No,24.44,2754,81,34.0,349646,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,7.69,35.513043,95.350056,https://school9670.edu.in,2025-12-31
S09671,Green Valley World School,C0960,Tripura City 960,Tripura,L12487,Colony 102 City,International,State Board,Private,2007,2.7,No,29.19,2450,98,25.0,74020,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,3.26,21.950302,73.541547,https://school9671.edu.in,2025-12-31
S09672,Scholars Senior Secondary School,C0765,Haryana City 765,Haryana,L09989,Park 85 Gardens,International,IGCSE,Government,1990,2.7,No,13.01,2232,72,31.0,32099,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,10.01,18.436975,96.11689,https://school9672.edu.in,2025-12-31
S09673,National Academy,C0992,Nagaland City 992,Nagaland,L12891,Block 26 Enclave,Boarding,Cambridge,Government,2017,2.9,Yes,6.09,3380,169,20.0,32864,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,11.2,14.654311,70.696308,https://school9673.edu.in,2025-12-31
S09674,Cambridge Public School,C0300,Haryana City 300,Haryana,L03910,Nagar 61 Township,Government Aided,ISC,Private,2010,3.2,Yes,10.42,667,29,23.0,287470,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,18.36,34.772855,85.944322,https://school9674.edu.in,2025-12-31
S09675,Modern Public School,C0931,Nagaland City 931,Nagaland,L12117,Layout 139 Greens,Kendriya Vidyalaya,ICSE,Government,2012,2.7,Yes,3.36,3630,165,22.0,464932,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,13.07,11.091237,73.432072,https://school9675.edu.in,2025-12-31
S09676,Wisdom Academy,C0437,Tamil City 437,Tamil Nadu,L05651,Nagar 110 County,Government,ICSE,Government,1968,3.7,No,9.65,1148,41,28.0,223618,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,2.89,13.692998,74.90725,https://school9676.edu.in,2025-12-31
S09677,Modern International School,C0130,Uttarakhand City 130,Uttarakhand,L01682,Enclave 143 Vista,Government Aided,IGCSE,Government,1969,3.8,No,3.52,3007,97,31.0,431279,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,5.93,22.860908,70.279323,https://school9677.edu.in,2025-12-31
S09678,Ryan International International School,C0246,Puducherry City 246,Puducherry,L03197,Colony 82 Heights,Private,State Board,Trust,1968,3.3,Yes,14.28,875,35,25.0,170426,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,7.94,11.195693,94.902812,https://school9678.edu.in,2025-12-31
S09679,Scholars School,C0846,Telangana City 846,Telangana,L11042,Nagar 76 Gardens,International,IGCSE,Trust,1987,3.3,Yes,20.55,2040,68,30.0,296219,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,19.84,34.195283,70.080194,https://school9679.edu.in,2025-12-31
S09680,Cambridge Academy,C0666,Mizoram City 666,Mizoram,L08668,Layout 116 Residency,Government Aided,IB,Private,2020,4.3,No,35.94,2754,102,27.0,393069,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,13.02,15.790366,86.633075,https://school9680.edu.in,2025-12-31
S09681,Scholars International School,C0003,Guntur,Andhra Pradesh,L00038,Sector 24 Enclave,Private,ICSE,Private,1981,4.6,Yes,26.02,2835,105,27.0,269207,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6.12,18.909638,81.155728,https://school9681.edu.in,2025-12-31
S09682,Heritage School,C0689,Arunachal City 689,Arunachal Pradesh,L08971,Garden 122 Greens,Government,IGCSE,Trust,2014,2.7,No,10.81,2050,82,25.0,182436,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,3.04,22.914086,85.407626,https://school9682.edu.in,2025-12-31
S09683,Future International School,C0948,West City 948,West Bengal,L12338,Nagar 2 Greens,Private,ICSE,Trust,1975,4.0,No,35.88,3741,129,29.0,161636,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,17.03,11.85844,72.151675,https://school9683.edu.in,2025-12-31
S09684,Bright Future International School,C0993,Maharashtra City 993,Maharashtra,L12902,Garden 96 City,International,IB,Trust,1970,3.2,No,11.16,714,42,17.0,393342,No,No,No,No,No,No,Yes,No,No,No,Yes,No,3.11,24.492891,86.145979,https://school9684.edu.in,2025-12-31
S09685,Bright Future School,C0316,Rajasthan City 316,Rajasthan,L04106,Extension 55 Residency,Government,CBSE,Government,1974,3.6,No,3.78,1134,63,18.0,478207,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,16.33,10.894476,81.334005,https://school9685.edu.in,2025-12-31
S09686,Global Academy,C0234,Arunachal City 234,Arunachal Pradesh,L03049,Extension 142 City,Jawahar Navodaya Vidyalaya,State Board,Trust,1993,4.1,No,17.45,6750,225,30.0,15749,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,11.92,13.574173,77.855809,https://school9686.edu.in,2025-12-31
S09687,Cambridge Senior Secondary School,C0377,Assam City 377,Assam,L04910,Colony 89 Paradise,Government,ICSE,Government,1981,3.0,Yes,30.01,4807,209,23.0,384473,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,8.9,23.829234,68.952957,https://school9687.edu.in,2025-12-31
S09688,Wisdom International School,C0659,Goa City 659,Goa,L08566,Sector 124 Township,Government Aided,State Board,Trust,1995,3.5,No,29.45,2444,94,26.0,86507,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,15.9,22.073975,94.189948,https://school9688.edu.in,2025-12-31
S09689,Springfield School,C0909,Puducherry City 909,Puducherry,L11837,Colony 3 Greens,Jawahar Navodaya Vidyalaya,IGCSE,Private,1959,4.7,Yes,29.86,5115,155,33.0,441898,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,2.26,14.649333,94.303943,https://school9689.edu.in,2025-12-31
S09690,Green Valley Academy,C0160,West City 160,West Bengal,L02079,Colony 21 Gardens,Residential,CBSE,Private,2022,3.5,No,31.43,7854,231,34.0,359447,No,No,Yes,No,No,No,No,No,No,Yes,No,No,16.19,28.65798,92.482705,https://school9690.edu.in,2025-12-31
S09691,Sunrise Public School,C0246,Puducherry City 246,Puducherry,L03196,Nagar 79 Heights,Boarding,ISC,Government,1979,2.7,No,9.74,4620,210,22.0,443145,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,3.15,24.136293,80.42901,https://school9691.edu.in,2025-12-31
