Locality_ID,City_ID,City_Name,State_Name,Locality_Name,Pincode,Latitude,Longitude,Zone,Distance_to_City_Center_km,Nearest_Metro,Metro_Distance_km,Nearest_Airport,Airport_Distance_km,Nearby_Hospital_Count,Nearby_School_Count,Nearby_College_Count,Nearby_Mall_Count,Nearby_Park_Count,Nearby_Restaurant_Count,Crime_Index,AQI_Index,Traffic_Index,Livability_Score,Infrastructure_Score,Investment_Score,Average_Property_Price_sqft,Average_Rent_sqft,Rental_Yield,Green_Cover_Percent,Water_Availability,Electricity_Reliability,Internet_Speed_Mbps,Flood_Risk,Noise_Level,Luxury_Locality,Smart_City_Area,Upcoming_Metro,Popular_For,Last_Updated
L07434,C0569,Chandigarh City 569,Chandigarh,Block 83 Residency,752507,35.885128,89.937962,West,33.25,Yes,9.96,Yes,33.43,16,29,4,2,20,18,46,328,60,55,54,84,20431,9,2.14,14.11,Good,Average,437,Medium,Low,Yes,Yes,Yes,Luxury,2025-12-31
L07435,C0569,Chandigarh City 569,Chandigarh,Nagar 28 Greens,667978,28.529886,75.601271,West,1.47,No,4.84,No,42.8,17,8,12,1,6,98,5,235,84,86,69,86,28243,99,5.97,27.62,Average,Good,672,Medium,Low,No,Yes,No,Residential,2025-12-31
L07436,C0569,Chandigarh City 569,Chandigarh,Extension 11 Greens,966970,26.40825,77.412444,West,15.93,Yes,6.72,No,25.49,12,36,1,7,17,136,64,295,45,65,96,93,37265,15,5.23,56.67,Good,Good,952,Medium,Low,Yes,No,Yes,Luxury,2025-12-31
L07437,C0569,Chandigarh City 569,Chandigarh,Block 8 Heights,926777,21.685468,75.771889,West,25.18,No,14.54,Yes,40.6,19,24,9,1,17,123,69,331,24,74,60,72,3039,108,3.82,11.69,Good,Excellent,964,High,High,No,Yes,No,IT,2025-12-31
L07438,C0569,Chandigarh City 569,Chandigarh,Block 86 City,429703,23.457209,70.211469,Central,18.0,No,9.68,No,12.31,6,37,4,4,4,29,52,131,89,98,69,79,34322,117,5.86,33.93,Average,Average,777,High,High,Yes,Yes,Yes,Tourism,2025-12-31
L07439,C0569,Chandigarh City 569,Chandigarh,Park 58 City,658034,36.540232,94.033724,North,7.85,No,7.76,Yes,30.66,22,2,10,4,4,50,37,102,58,60,58,93,32207,143,4.0,53.98,Good,Good,86,Low,Low,No,No,No,Residential,2025-12-31
L07440,C0569,Chandigarh City 569,Chandigarh,Extension 29 Township,376628,19.496265,84.065537,South,18.73,No,1.8,Yes,10.01,14,22,1,4,2,24,38,92,34,93,51,74,16943,25,2.8,39.44,Excellent,Average,986,Low,High,No,No,No,Residential,2025-12-31
L07441,C0569,Chandigarh City 569,Chandigarh,Layout 77 Residency,858618,12.698963,96.378933,East,17.88,No,2.64,No,25.19,14,5,13,12,12,23,32,77,61,88,98,78,20508,74,6.54,68.84,Poor,Good,520,High,High,Yes,No,No,Tourism,2025-12-31
L07442,C0569,Chandigarh City 569,Chandigarh,Block 122 County,759559,30.463659,80.561865,South,22.76,No,2.73,Yes,25.85,8,36,11,9,16,55,37,178,70,67,82,64,33490,118,2.63,58.05,Good,Good,667,High,Low,Yes,Yes,Yes,IT,2025-12-31
L07443,C0569,Chandigarh City 569,Chandigarh,Park 118 Heights,716768,8.044543,78.387295,South,15.6,Yes,4.15,No,21.82,11,15,14,4,11,117,40,197,25,57,62,67,36258,71,4.89,15.09,Poor,Excellent,650,Medium,Low,No,Yes,No,IT,2025-12-31
L07444,C0569,Chandigarh City 569,Chandigarh,Park 54 County,817070,32.993514,82.232743,East,7.11,No,9.68,No,12.84,3,33,20,6,13,130,79,324,36,74,62,88,2726,89,3.75,20.51,Poor,Average,535,High,Low,No,No,Yes,Education,2025-12-31
L07445,C0569,Chandigarh City 569,Chandigarh,Layout 140 Township,223445,23.101014,90.168667,West,25.13,Yes,6.69,No,25.19,20,30,3,5,13,115,67,86,55,85,50,50,29721,42,6.0,44.19,Good,Average,854,High,Medium,Yes,No,Yes,Tourism,2025-12-31
L07446,C0569,Chandigarh City 569,Chandigarh,Garden 114 Gardens,247572,8.290991,76.048244,West,18.74,Yes,6.47,Yes,4.55,24,9,13,1,7,72,38,266,22,66,99,69,25434,131,2.95,9.13,Average,Good,559,Medium,High,No,Yes,Yes,Commercial,2025-12-31
L07447,C0569,Chandigarh City 569,Chandigarh,Phase 37 Heights,368439,9.135644,69.294615,Central,18.61,Yes,5.25,Yes,8.06,4,35,5,12,13,18,21,334,78,66,83,93,16849,9,4.18,23.74,Average,Average,79,Low,High,Yes,No,No,Commercial,2025-12-31
L07448,C0569,Chandigarh City 569,Chandigarh,Block 143 Township,951381,20.63849,87.006316,Central,16.04,No,2.84,No,32.48,21,32,14,4,5,91,61,221,57,92,58,85,21675,70,3.79,49.99,Average,Good,824,High,Low,No,No,No,Tourism,2025-12-31
L07449,C0570,Karnataka City 570,Karnataka,Park 33 Enclave,953141,22.510813,78.169267,North,26.03,Yes,0.24,No,21.79,8,15,11,3,17,118,85,185,38,51,73,59,11399,133,4.18,37.77,Poor,Good,35,Medium,High,Yes,No,Yes,Residential,2025-12-31
L07450,C0570,Karnataka City 570,Karnataka,Enclave 79 City,235224,16.017261,75.091112,North,11.72,Yes,6.34,Yes,33.07,17,33,15,5,19,12,43,211,58,94,76,55,43154,133,5.27,21.06,Poor,Excellent,548,Medium,High,No,Yes,No,Luxury,2025-12-31
L07451,C0570,Karnataka City 570,Karnataka,Layout 134 Paradise,206575,14.364196,81.360253,Central,14.9,No,3.18,No,27.61,1,6,10,8,2,57,74,290,77,92,82,57,20303,70,2.55,28.49,Good,Excellent,722,High,Medium,Yes,No,No,IT,2025-12-31
L07452,C0570,Karnataka City 570,Karnataka,Block 116 County,777422,28.470895,84.22069,East,8.25,Yes,7.74,Yes,12.51,3,37,2,3,13,122,17,42,72,96,95,72,13827,86,6.13,45.03,Excellent,Average,530,Medium,High,No,No,No,IT,2025-12-31
L07453,C0570,Karnataka City 570,Karnataka,Garden 79 Vista,382198,35.346806,69.286172,East,18.45,Yes,2.32,No,41.91,17,26,1,4,18,9,73,240,93,98,62,94,23140,32,3.64,28.09,Good,Good,841,Low,Medium,Yes,No,Yes,Tourism,2025-12-31
L07454,C0570,Karnataka City 570,Karnataka,Block 25 Enclave,887159,12.240216,73.162811,South,1.36,No,7.81,No,16.42,4,13,15,7,20,39,55,164,57,74,90,91,37608,76,7.47,68.42,Good,Excellent,674,High,Low,Yes,Yes,No,Commercial,2025-12-31
L07455,C0570,Karnataka City 570,Karnataka,Park 74 Township,610096,14.634679,82.369689,Central,8.32,Yes,8.71,No,14.57,12,10,17,2,19,135,28,79,25,54,84,75,13403,133,5.71,33.74,Excellent,Average,440,Medium,High,No,Yes,No,Commercial,2025-12-31
L07456,C0570,Karnataka City 570,Karnataka,Extension 89 Residency,701806,13.692727,95.268264,North,8.18,Yes,2.01,Yes,28.24,21,34,8,4,14,78,54,49,49,69,98,80,27199,74,2.72,53.66,Good,Good,952,High,Medium,Yes,No,No,Education,2025-12-31
L07457,C0570,Karnataka City 570,Karnataka,Extension 24 Greens,849450,20.954429,91.027475,Central,9.92,Yes,1.1,Yes,5.86,11,6,14,10,15,82,45,332,38,95,74,54,17544,108,5.1,54.05,Good,Average,673,Medium,Medium,No,Yes,No,Residential,2025-12-31
L07458,C0570,Karnataka City 570,Karnataka,Block 111 Township,515880,27.108956,86.326274,South,22.64,Yes,0.16,Yes,27.34,9,39,16,1,17,38,50,170,20,79,69,73,28917,43,7.26,58.17,Average,Average,849,High,High,Yes,No,No,Tourism,2025-12-31
L07459,C0570,Karnataka City 570,Karnataka,Layout 119 Greens,747741,21.347069,89.347114,West,12.91,Yes,12.1,No,14.83,21,15,15,1,9,37,74,301,71,92,72,67,19855,56,5.77,7.44,Excellent,Average,974,High,Low,Yes,No,Yes,Residential,2025-12-31
L07460,C0570,Karnataka City 570,Karnataka,Colony 87 Residency,862012,35.586953,69.888182,North,27.61,Yes,9.53,No,14.88,3,32,15,1,4,18,16,279,73,74,99,61,21898,67,2.4,66.67,Average,Average,446,High,Medium,No,Yes,No,IT,2025-12-31
L07461,C0570,Karnataka City 570,Karnataka,Garden 113 Vista,501131,8.350193,83.138492,West,34.92,Yes,14.48,Yes,38.65,1,12,17,2,16,22,33,236,55,71,96,51,7271,63,7.53,43.02,Average,Excellent,490,High,High,Yes,Yes,Yes,Residential,2025-12-31
L07462,C0570,Karnataka City 570,Karnataka,Park 63 Paradise,339491,11.374939,89.786587,South,27.06,Yes,13.35,Yes,6.53,18,13,20,8,17,126,61,223,53,71,76,94,24477,115,3.88,69.57,Average,Excellent,919,High,Medium,Yes,No,No,Tourism,2025-12-31
L07463,C0570,Karnataka City 570,Karnataka,Park 136 Township,831132,23.994512,95.439125,North,30.98,No,12.57,Yes,17.57,3,19,14,9,14,125,67,314,60,92,73,89,26269,122,2.67,6.55,Average,Excellent,586,High,Medium,No,No,Yes,Education,2025-12-31
L07464,C0570,Karnataka City 570,Karnataka,Extension 144 Greens,787914,29.99398,86.238144,East,6.43,No,11.1,No,31.71,6,26,17,1,12,85,67,177,23,99,82,68,40083,114,3.05,64.02,Average,Average,434,Medium,Low,Yes,No,Yes,IT,2025-12-31
L07465,C0571,Delhi City 571,Delhi,Colony 47 Township,606859,13.585618,89.818763,Central,13.18,Yes,1.52,No,23.52,17,16,8,4,2,41,68,206,83,99,65,59,30360,133,7.02,25.93,Good,Average,178,Low,Medium,Yes,Yes,Yes,Education,2025-12-31
L07466,C0571,Delhi City 571,Delhi,Extension 144 Residency,707671,19.389936,82.967613,North,10.99,Yes,11.75,Yes,37.14,6,27,4,6,1,99,6,342,48,85,60,80,14994,8,4.28,28.92,Good,Good,869,Low,Low,No,Yes,No,Commercial,2025-12-31
L07467,C0571,Delhi City 571,Delhi,Extension 22 City,717031,14.437057,68.02601,North,5.22,No,8.64,No,40.77,19,11,16,2,14,88,33,118,20,78,89,61,16624,101,6.15,28.52,Poor,Excellent,943,Low,Medium,No,Yes,No,Education,2025-12-31
L07468,C0571,Delhi City 571,Delhi,Sector 143 Paradise,652944,17.531643,83.985784,Central,14.98,Yes,13.4,No,41.2,11,16,5,5,18,144,38,31,21,59,54,58,14206,142,5.68,14.72,Excellent,Average,543,Medium,High,Yes,No,Yes,Tourism,2025-12-31
L07469,C0571,Delhi City 571,Delhi,Layout 45 Paradise,662300,36.979322,93.293316,East,14.91,Yes,14.67,Yes,43.15,18,2,6,9,11,76,42,162,25,89,54,53,20942,45,4.44,40.9,Good,Good,383,Medium,Low,Yes,No,Yes,Commercial,2025-12-31
L07470,C0571,Delhi City 571,Delhi,Layout 133 Township,605721,36.456362,71.997338,North,10.55,No,2.21,No,11.53,6,13,9,8,9,30,73,246,57,64,53,94,25556,130,7.43,29.69,Average,Good,333,Medium,Low,Yes,Yes,No,Education,2025-12-31
L07471,C0571,Delhi City 571,Delhi,Block 93 Township,628374,12.409653,85.864335,Central,8.58,Yes,3.08,Yes,42.96,4,35,9,11,10,47,33,278,79,92,68,87,18710,22,4.44,37.04,Average,Good,464,High,High,Yes,Yes,No,Commercial,2025-12-31
L07472,C0571,Delhi City 571,Delhi,Garden 77 Heights,145335,26.29942,69.437937,Central,29.98,Yes,4.15,Yes,6.21,19,7,11,1,19,129,74,274,38,56,55,76,31178,143,4.36,43.45,Good,Average,833,Medium,Medium,Yes,Yes,No,Luxury,2025-12-31
L07473,C0571,Delhi City 571,Delhi,Park 145 City,668343,16.439999,68.894801,South,32.35,No,11.03,Yes,37.9,10,9,17,4,19,95,8,78,45,64,73,90,2500,60,4.03,57.14,Average,Average,853,Medium,Low,No,No,Yes,Residential,2025-12-31
L07474,C0572,Chandigarh City 572,Chandigarh,Sector 64 County,645458,8.363765,94.684558,Central,2.85,Yes,0.28,No,6.37,1,4,12,12,10,38,29,37,79,57,66,74,12434,45,2.54,69.54,Excellent,Good,978,Medium,Medium,Yes,Yes,Yes,Residential,2025-12-31
L07475,C0572,Chandigarh City 572,Chandigarh,Garden 78 Paradise,376078,9.616605,71.05441,East,14.27,Yes,12.12,No,19.81,16,17,5,9,16,135,27,239,38,63,81,86,20050,34,6.83,9.71,Poor,Average,726,Medium,High,Yes,No,No,Tourism,2025-12-31
L07476,C0572,Chandigarh City 572,Chandigarh,Nagar 67 Enclave,956889,11.572167,90.553545,West,28.31,No,9.37,Yes,16.31,3,11,8,11,12,132,88,212,91,53,87,89,23330,149,6.69,36.75,Average,Excellent,23,Low,Low,Yes,Yes,No,Commercial,2025-12-31
L07477,C0572,Chandigarh City 572,Chandigarh,Block 99 Heights,629442,25.703652,69.318722,Central,3.39,No,4.74,No,44.47,14,28,18,3,4,24,14,240,43,94,83,68,19032,71,7.97,33.16,Poor,Average,932,Medium,Low,Yes,No,No,IT,2025-12-31
L07478,C0572,Chandigarh City 572,Chandigarh,Layout 107 City,509102,17.325113,73.455442,West,32.13,No,0.47,No,20.36,7,28,10,1,7,53,7,62,89,73,53,63,30452,56,3.24,5.33,Good,Excellent,782,High,High,No,Yes,No,Residential,2025-12-31
L07479,C0572,Chandigarh City 572,Chandigarh,Colony 109 Heights,779991,27.576063,81.268959,South,17.93,Yes,5.53,No,23.17,21,8,2,11,2,19,36,205,29,67,99,94,43379,22,6.99,29.66,Average,Good,141,Medium,Medium,Yes,No,No,IT,2025-12-31
L07480,C0572,Chandigarh City 572,Chandigarh,Colony 9 Vista,695417,15.774159,93.698134,South,33.48,No,4.36,No,42.3,15,10,3,7,15,103,68,63,25,81,56,88,13783,72,4.74,48.06,Poor,Good,500,High,Medium,Yes,No,No,IT,2025-12-31
L07481,C0572,Chandigarh City 572,Chandigarh,Garden 103 Heights,211242,28.858631,76.066352,East,24.68,Yes,11.6,Yes,7.84,15,35,5,5,10,94,30,170,47,93,61,87,19623,28,2.17,44.11,Poor,Good,390,Medium,Medium,Yes,Yes,Yes,Luxury,2025-12-31
L07482,C0572,Chandigarh City 572,Chandigarh,Sector 91 City,525284,24.131737,70.954262,West,4.61,Yes,5.18,No,21.99,11,11,0,9,8,148,54,177,82,64,59,98,22641,124,4.03,57.32,Average,Average,715,Low,Low,No,No,No,Tourism,2025-12-31
L07483,C0572,Chandigarh City 572,Chandigarh,Colony 103 Vista,498681,17.080067,78.643123,Central,20.59,Yes,14.69,Yes,27.77,1,2,1,11,3,126,78,195,27,98,70,60,41089,18,6.27,52.42,Poor,Excellent,972,Low,Medium,No,Yes,No,Tourism,2025-12-31
L07484,C0572,Chandigarh City 572,Chandigarh,Phase 128 Residency,816409,11.950856,88.266023,West,13.98,Yes,6.86,Yes,3.93,13,2,15,1,2,40,7,78,57,69,83,78,34187,26,4.87,41.59,Good,Average,691,Low,Medium,No,Yes,Yes,Tourism,2025-12-31
L07485,C0572,Chandigarh City 572,Chandigarh,Colony 94 Paradise,263302,8.537224,69.260525,Central,19.08,No,14.37,Yes,41.35,24,17,6,3,15,31,83,162,94,88,66,91,42230,14,3.82,6.39,Average,Excellent,179,High,Medium,No,Yes,Yes,Tourism,2025-12-31
L07486,C0572,Chandigarh City 572,Chandigarh,Park 101 County,857735,18.048726,87.162408,North,16.99,Yes,6.46,Yes,26.46,17,31,2,8,5,83,19,318,54,71,61,74,10079,148,3.42,38.75,Excellent,Excellent,641,Low,Low,Yes,No,Yes,Tourism,2025-12-31
L07487,C0572,Chandigarh City 572,Chandigarh,Enclave 36 Gardens,396308,17.167692,77.886289,Central,34.75,No,8.74,No,7.14,24,13,10,7,8,56,19,42,49,63,80,86,10067,11,4.7,16.16,Average,Good,580,Medium,Medium,No,No,Yes,Commercial,2025-12-31
L07488,C0572,Chandigarh City 572,Chandigarh,Layout 40 County,173479,28.05355,83.428132,South,19.92,Yes,7.22,Yes,38.22,4,20,4,1,18,42,61,315,76,96,77,93,9523,134,5.06,13.4,Average,Average,926,Low,Low,No,No,Yes,Commercial,2025-12-31
L07489,C0572,Chandigarh City 572,Chandigarh,Phase 26 Enclave,982454,15.223457,89.517632,Central,18.14,Yes,7.16,No,12.77,9,2,16,8,19,14,55,348,93,86,65,58,19522,104,5.06,63.82,Average,Good,175,Low,High,No,Yes,No,Education,2025-12-31
L07490,C0573,Odisha City 573,Odisha,Colony 121 City,813386,9.136235,78.635738,East,11.31,No,3.46,No,16.02,18,12,19,1,8,46,19,198,65,62,94,68,14559,44,4.19,34.62,Poor,Excellent,564,Medium,Low,No,No,No,Commercial,2025-12-31
L07491,C0573,Odisha City 573,Odisha,Garden 97 City,139900,34.838489,94.892816,West,11.82,No,4.28,No,14.07,15,23,19,7,2,25,26,140,25,58,54,94,8652,39,3.14,9.66,Poor,Average,607,High,High,No,Yes,Yes,Education,2025-12-31
L07492,C0573,Odisha City 573,Odisha,Block 17 Greens,446709,20.037806,72.891038,Central,13.7,Yes,12.34,Yes,16.0,3,28,16,2,4,135,85,275,76,73,55,98,29515,26,3.04,22.17,Good,Good,584,Low,Medium,Yes,No,No,Residential,2025-12-31
L07493,C0573,Odisha City 573,Odisha,Colony 5 Enclave,695100,17.917823,82.561881,East,29.97,No,4.42,No,9.58,22,28,0,2,2,64,58,221,93,77,59,85,12912,91,4.36,14.33,Good,Excellent,673,Low,Low,No,Yes,Yes,Commercial,2025-12-31
L07494,C0573,Odisha City 573,Odisha,Layout 59 Township,903485,20.197491,85.04722,West,33.22,Yes,8.35,Yes,8.29,9,20,11,2,6,54,26,89,56,64,70,60,10860,22,2.15,35.08,Good,Excellent,93,Medium,Low,No,Yes,No,Tourism,2025-12-31
L07495,C0573,Odisha City 573,Odisha,Colony 116 County,817935,32.882784,68.479397,Central,17.96,Yes,8.53,No,5.45,1,36,4,9,20,144,28,119,33,64,94,98,5958,120,3.86,32.6,Poor,Good,423,Medium,Medium,No,No,No,Commercial,2025-12-31
L07496,C0573,Odisha City 573,Odisha,Enclave 59 Gardens,868449,17.457776,84.968947,North,17.29,No,8.66,No,38.84,24,28,20,2,11,16,73,265,91,93,87,54,19909,35,5.41,20.76,Poor,Average,156,High,Medium,No,Yes,Yes,Tourism,2025-12-31
L07497,C0573,Odisha City 573,Odisha,Nagar 7 Vista,796772,34.152776,85.878903,South,9.26,No,9.59,Yes,17.28,17,7,14,8,19,88,42,282,28,61,64,76,27897,118,7.29,68.25,Excellent,Good,140,Low,High,Yes,Yes,No,Tourism,2025-12-31
L07498,C0574,Ladakh City 574,Ladakh,Layout 14 Greens,158956,9.25717,96.935287,Central,28.44,Yes,10.9,Yes,39.44,8,13,18,6,15,106,90,152,58,95,63,81,17647,125,2.29,29.88,Average,Good,359,Low,High,Yes,Yes,No,IT,2025-12-31
L07499,C0574,Ladakh City 574,Ladakh,Park 94 Residency,681763,22.780546,88.99785,East,13.54,Yes,8.24,Yes,35.55,24,24,14,0,1,7,78,33,24,64,82,58,44590,85,2.83,28.28,Good,Excellent,135,Low,Low,Yes,No,Yes,Luxury,2025-12-31
L07500,C0574,Ladakh City 574,Ladakh,Park 21 City,664765,9.866783,71.556194,North,19.71,No,12.06,No,8.42,1,34,13,9,8,7,86,320,76,69,84,55,4466,16,4.68,27.44,Average,Excellent,827,High,Medium,Yes,Yes,No,Commercial,2025-12-31
L07501,C0574,Ladakh City 574,Ladakh,Block 61 Gardens,906435,30.45036,95.741398,East,24.74,No,9.38,Yes,18.35,3,30,10,12,13,16,9,203,73,96,55,62,39141,35,2.02,27.21,Excellent,Good,517,High,Medium,No,No,No,Tourism,2025-12-31
L07502,C0574,Ladakh City 574,Ladakh,Phase 27 County,886466,26.606734,96.590711,West,13.36,No,6.16,Yes,26.6,17,25,7,6,7,20,32,343,73,59,97,79,20745,133,6.93,26.3,Average,Average,694,Low,Medium,Yes,Yes,Yes,Education,2025-12-31
L07503,C0574,Ladakh City 574,Ladakh,Enclave 134 City,718755,34.127831,80.463699,North,18.34,No,5.97,Yes,36.39,14,21,1,4,10,112,56,66,67,93,50,95,37886,93,7.22,15.65,Poor,Good,702,Low,Medium,No,No,No,Commercial,2025-12-31
L07504,C0574,Ladakh City 574,Ladakh,Park 118 Greens,642561,35.017533,78.50229,East,14.19,No,12.13,No,24.69,23,20,17,0,8,110,36,206,82,85,62,98,8354,69,7.42,40.52,Poor,Good,624,Low,Medium,No,Yes,Yes,Tourism,2025-12-31
L07505,C0574,Ladakh City 574,Ladakh,Colony 109 Enclave,293156,24.720862,96.390035,Central,31.93,No,14.35,Yes,40.55,12,28,3,5,18,12,7,64,87,97,60,98,7644,17,7.11,33.06,Poor,Excellent,679,Low,High,No,Yes,No,Residential,2025-12-31
L07506,C0574,Ladakh City 574,Ladakh,Enclave 101 Vista,593442,18.503226,83.649239,East,1.11,No,9.92,Yes,41.9,10,20,7,11,17,128,69,61,84,80,76,60,16717,60,3.02,33.16,Good,Excellent,87,Low,Low,Yes,No,Yes,IT,2025-12-31
L07507,C0575,Karnataka City 575,Karnataka,Sector 143 Gardens,450687,25.950474,75.691324,East,7.43,No,14.15,No,20.29,7,38,12,11,16,83,75,86,61,96,74,87,9911,58,2.64,37.63,Average,Average,527,Medium,High,No,No,No,Education,2025-12-31
L07508,C0575,Karnataka City 575,Karnataka,Layout 4 City,128819,17.208461,83.098841,South,21.65,Yes,5.16,No,25.55,25,13,13,2,3,17,85,177,82,75,51,81,20870,106,4.49,68.56,Excellent,Average,561,High,High,No,No,Yes,Tourism,2025-12-31
L07509,C0575,Karnataka City 575,Karnataka,Enclave 108 Vista,629233,11.902527,86.045355,South,33.56,Yes,12.76,No,34.39,9,5,3,12,18,24,13,86,20,62,55,94,45000,69,7.69,37.08,Average,Excellent,771,High,Medium,Yes,No,Yes,Residential,2025-12-31
L07510,C0575,Karnataka City 575,Karnataka,Garden 73 Paradise,616311,24.607588,69.683335,South,25.61,Yes,5.46,Yes,37.17,1,30,4,5,1,87,46,62,26,69,58,99,28605,38,6.24,66.71,Excellent,Excellent,153,Low,High,Yes,Yes,No,Residential,2025-12-31
L07511,C0575,Karnataka City 575,Karnataka,Colony 67 Enclave,781788,32.269628,84.375355,South,33.81,Yes,3.25,Yes,7.95,20,14,11,12,3,99,33,149,59,87,56,61,10692,70,5.68,10.01,Average,Good,888,High,Low,Yes,Yes,No,Residential,2025-12-31
L07512,C0575,Karnataka City 575,Karnataka,Colony 82 Paradise,848200,31.561426,83.769931,South,27.52,No,9.23,Yes,38.31,8,19,8,8,10,137,53,125,89,63,51,61,14589,60,5.65,12.23,Excellent,Good,636,Low,Medium,No,Yes,No,IT,2025-12-31
L07513,C0575,Karnataka City 575,Karnataka,Colony 76 Paradise,940458,24.025333,85.408951,East,24.79,Yes,1.1,Yes,10.03,12,33,3,3,2,65,87,341,21,53,70,86,43701,85,3.72,65.03,Good,Average,551,Medium,Medium,No,No,No,IT,2025-12-31
L07514,C0575,Karnataka City 575,Karnataka,Colony 71 Vista,320883,36.907685,70.045545,South,25.63,Yes,10.46,Yes,18.76,7,9,0,5,1,58,55,239,47,90,70,81,33990,107,2.48,10.98,Good,Average,507,Low,Low,Yes,No,Yes,Luxury,2025-12-31
L07515,C0575,Karnataka City 575,Karnataka,Sector 63 Residency,903790,27.135123,91.992185,North,17.86,No,1.3,Yes,23.18,13,30,20,10,14,142,22,191,46,53,99,76,26587,18,7.29,69.64,Poor,Excellent,296,Medium,High,No,Yes,Yes,Education,2025-12-31
L07516,C0575,Karnataka City 575,Karnataka,Sector 23 Township,937618,29.192877,96.763831,Central,12.65,No,3.19,No,40.08,18,30,12,0,9,30,57,248,89,78,74,71,18414,150,4.22,41.51,Poor,Excellent,193,High,High,Yes,No,No,Tourism,2025-12-31
L07517,C0575,Karnataka City 575,Karnataka,Extension 70 Residency,837221,12.580081,69.020427,Central,25.77,Yes,11.31,Yes,12.14,5,3,1,6,13,77,37,74,47,55,86,70,31559,104,5.61,67.55,Average,Average,992,Low,High,Yes,Yes,No,Luxury,2025-12-31
L07518,C0575,Karnataka City 575,Karnataka,Block 136 Vista,156373,26.536351,93.558344,West,2.91,No,12.84,No,28.82,14,40,7,1,18,45,34,207,86,65,75,94,33590,139,2.95,19.37,Excellent,Good,58,High,Low,No,Yes,No,Luxury,2025-12-31
L07519,C0575,Karnataka City 575,Karnataka,Extension 17 Gardens,186362,36.548617,93.063261,West,7.92,Yes,11.93,No,22.82,11,3,4,8,14,111,59,314,34,99,52,57,21605,107,6.61,10.64,Poor,Good,456,High,Low,Yes,No,Yes,Luxury,2025-12-31
L07520,C0575,Karnataka City 575,Karnataka,Nagar 116 Enclave,368584,25.491305,81.55922,South,34.15,No,14.83,Yes,23.47,5,2,3,0,12,6,15,66,54,98,91,54,40589,145,7.56,53.22,Average,Average,538,High,Low,No,Yes,Yes,Tourism,2025-12-31
L07521,C0575,Karnataka City 575,Karnataka,Block 136 Heights,696857,32.270139,94.619095,Central,25.63,Yes,13.74,Yes,41.94,25,30,0,4,4,37,41,170,36,82,79,97,37363,66,7.86,15.22,Good,Excellent,516,High,Low,Yes,No,Yes,Education,2025-12-31
L07522,C0576,Dadra City 576,Dadra and Nagar Haveli and Daman and Diu,Sector 133 Enclave,945251,16.239641,77.748671,West,7.37,No,0.6,No,24.61,1,8,13,5,15,70,48,219,95,97,78,61,9615,72,4.98,60.25,Poor,Good,815,High,High,No,Yes,No,Luxury,2025-12-31
L07523,C0576,Dadra City 576,Dadra and Nagar Haveli and Daman and Diu,Nagar 127 Paradise,599968,35.247643,83.291388,West,0.64,No,14.02,Yes,3.72,16,24,5,12,17,64,32,146,30,80,68,51,44083,20,2.96,23.19,Poor,Average,311,Medium,High,No,No,Yes,IT,2025-12-31
L07524,C0576,Dadra City 576,Dadra and Nagar Haveli and Daman and Diu,Phase 120 Residency,619127,20.058215,82.78496,Central,23.62,No,13.68,No,11.19,24,32,6,3,16,74,65,261,78,60,54,55,16861,108,3.7,5.08,Excellent,Average,449,High,Low,No,No,Yes,Residential,2025-12-31
L07525,C0576,Dadra City 576,Dadra and Nagar Haveli and Daman and Diu,Enclave 46 County,819490,21.831763,79.506772,East,5.68,Yes,6.34,No,7.52,5,37,17,4,1,121,76,189,88,66,98,78,9775,142,6.91,34.94,Poor,Average,347,Low,High,No,Yes,Yes,Tourism,2025-12-31
L07526,C0576,Dadra City 576,Dadra and Nagar Haveli and Daman and Diu,Park 74 Enclave,201910,31.099404,87.07551,Central,3.93,No,13.83,No,6.03,20,18,11,5,8,143,22,94,72,64,72,70,33424,99,3.62,47.72,Excellent,Average,96,Low,Medium,No,Yes,No,Luxury,2025-12-31
L07527,C0576,Dadra City 576,Dadra and Nagar Haveli and Daman and Diu,Phase 16 Residency,679278,12.137259,69.984986,East,17.64,Yes,1.1,Yes,8.27,19,21,6,9,16,119,78,119,92,60,52,61,12824,143,5.62,29.26,Poor,Average,868,High,Medium,No,Yes,Yes,Residential,2025-12-31
L07528,C0576,Dadra City 576,Dadra and Nagar Haveli and Daman and Diu,Garden 55 Township,191243,28.51888,78.100916,East,6.43,No,6.8,Yes,29.33,17,23,17,11,18,96,21,241,30,74,86,88,33580,10,4.08,45.81,Average,Average,713,Medium,High,No,Yes,No,Commercial,2025-12-31
L07529,C0576,Dadra City 576,Dadra and Nagar Haveli and Daman and Diu,Park 61 Greens,611184,15.980395,90.863697,East,11.95,No,7.59,Yes,34.9,19,4,8,0,19,17,63,233,65,58,76,60,4932,15,7.78,33.85,Good,Excellent,83,Medium,Low,Yes,Yes,Yes,Tourism,2025-12-31
L07530,C0577,Jammu City 577,Jammu and Kashmir,Park 54 Gardens,671187,31.390409,90.855896,South,10.37,Yes,4.0,No,29.73,20,16,9,10,10,118,75,142,85,71,94,72,28436,99,3.3,17.33,Poor,Excellent,376,Medium,Medium,No,No,No,Residential,2025-12-31
