Hospital_ID,Hospital_Name,Hospital_Type,Chain_Name,Ownership,State_ID,State_Name,City_ID,City_Name,Locality_ID,Locality_Name,Address,Pincode,Latitude,Longitude,Beds,ICU_Beds,Doctors,Nurses,Emergency,Trauma_Center,ICU,NICU,Blood_Bank,Pharmacy,Diagnostic_Lab,MRI,CT_Scan,Ambulance,NABH_Accredited,Cardiology,Neurology,Orthopedics,Oncology,Pediatrics,Gynecology,Dialysis,Rating,Reviews,Consultation_Fee,Annual_Patients,Established_Year,Website,Email,Phone,Quality_Index
HSP014408,Life Super Speciality Hospital,Heart Hospital,Independent,Private,ST014,Maharashtra,C0867,Maharashtra City 867,L11324,Garden 65 Vista,"28
Balakrishnan Chowk",894964,17.435215,84.666802,2033,257,555,701,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,3.1,8619,500,433601,2019,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,74.51
HSP003800,Lotus Heart Institute,Women's Hospital,Independent,Government,ST014,Maharashtra,C0867,Maharashtra City 867,L11322,Layout 51 Greens,"H.No. 65, Kala Nagar",117227,24.890347,75.21815,1444,250,324,534,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,3.3,5235,1500,649880,1951,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,69.72
HSP022216,Lotus Heart Institute,Cancer Hospital,Independent,Government,ST014,Maharashtra,C0867,Maharashtra City 867,L11328,Block 1 Paradise,"46
Dugal Nagar",663658,27.485468,92.838069,1122,167,187,419,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,3.5,29277,2000,209492,1978,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,74.03
HSP014490,Prime Medical Centre,Government Hospital,Independent,Government,ST014,Maharashtra,C0867,Maharashtra City 867,L11325,Layout 129 Greens,"20/516
Muni Road",279801,10.309554,85.032417,175,27,51,82,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,3.6,24723,200,663206,2017,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,97.16
HSP012654,Supreme Health Centre,Super Speciality,Independent,Private,ST014,Maharashtra,C0867,Maharashtra City 867,L11325,Layout 129 Greens,"H.No. 12, Nayar Nagar",279801,10.3092,85.02386,543,67,168,272,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,4.3,26553,1200,171508,1991,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,80.86
HSP023715,Unity Cancer Centre,Children Hospital,Independent,Private,ST014,Maharashtra,C0867,Maharashtra City 867,L11324,Garden 65 Vista,"09/37
Bahri Nagar",894964,17.433264,84.66736,1673,272,338,974,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,3.7,8939,300,500115,2019,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,86.67
HSP000985,Unity Heart Institute,Heart Hospital,Independent,Private,ST014,Maharashtra,C0867,Maharashtra City 867,L11327,Layout 76 Heights,"72/06
Sha Chowk",581448,27.128945,83.755399,2334,279,475,1042,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,4.7,6801,700,586437,1999,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,79.08
HSP000361,Care Cancer Centre,Heart Hospital,Independent,Trust,ST014,Maharashtra,C0878,Maharashtra City 878,L11464,Park 84 Township,"H.No. 961, Anne Chowk",470938,15.696767,94.834341,180,26,40,87,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,4.2,20573,300,265811,1959,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,66.54
HSP011358,City Cancer Centre,Cancer Hospital,Independent,Trust,ST014,Maharashtra,C0878,Maharashtra City 878,L11466,Enclave 93 Residency,"H.No. 96, Arora Street",788307,24.149758,85.792664,1204,174,257,696,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,3.0,1338,1000,672547,2005,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,89.65
HSP002989,City Multispeciality Hospital,Medical College,Independent,Trust,ST014,Maharashtra,C0878,Maharashtra City 878,L11463,Block 98 Gardens,"H.No. 37
Mukhopadhyay Chowk",262033,17.148334,78.535069,2309,363,416,1049,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,3.8,27490,300,514494,2018,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,88.65
HSP000643,Crystal Heart Institute,Government Hospital,Independent,Government,ST014,Maharashtra,C0878,Maharashtra City 878,L11459,Nagar 142 Enclave,"83/20
Gala Path",217739,35.091657,69.718729,2300,338,405,1358,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,4.3,13079,1200,329556,2014,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,69.05
HSP023818,Crystal Heart Institute,Women's Hospital,Independent,Government,ST014,Maharashtra,C0878,Maharashtra City 878,L11465,Park 53 Residency,"93/28
Shroff Road",934156,28.245877,78.13593,568,91,134,272,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,4.4,8783,2000,658247,2018,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,85.25
HSP002715,Elite Multispeciality Hospital,Private Hospital,Independent,Private,ST014,Maharashtra,C0878,Maharashtra City 878,L11462,Layout 134 City,"62
Roy Nagar",694195,11.104448,95.966297,949,144,249,383,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,4.8,5258,1000,211547,1979,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,78.34
HSP009047,Global Health Centre,Private Hospital,Independent,Private,ST014,Maharashtra,C0878,Maharashtra City 878,L11462,Layout 134 City,"209, Nazareth Road",694195,11.107588,95.966547,1033,138,196,438,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,3.2,25419,300,23303,2019,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,95.85
HSP000034,Global Medical Institute,Medical College,Independent,Trust,ST014,Maharashtra,C0878,Maharashtra City 878,L11460,Layout 45 Enclave,"90/98, Balasubramanian",869131,19.517964,68.368112,1647,258,375,595,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,4.1,23599,300,32451,1954,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,79.61
HSP018253,Green Heart Institute,Heart Hospital,Independent,Private,ST014,Maharashtra,C0878,Maharashtra City 878,L11461,Phase 71 Township,"90/47
Keer Nagar",870841,20.498881,72.682193,1281,160,385,566,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,4.9,15139,200,372094,1996,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,71.27
HSP008108,Narayana Health,Cancer Hospital,Narayana Health,Private,ST014,Maharashtra,C0878,Maharashtra City 878,L11466,Enclave 93 Residency,"127
Prasad Street",788307,24.153331,85.794678,1433,166,250,586,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,4.9,10186,1200,658144,2004,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,65.69
HSP016742,National Medical Institute,Government Hospital,Independent,Private,ST014,Maharashtra,C0878,Maharashtra City 878,L11463,Block 98 Gardens,"24/475
Nazareth Street",262033,17.144634,78.541072,202,18,62,113,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3.7,27564,400,482265,2004,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,82.29
HSP021557,Shree Health Centre,Women's Hospital,Independent,Government,ST014,Maharashtra,C0878,Maharashtra City 878,L11462,Layout 134 City,"H.No. 53
Arora Marg",694195,11.109582,95.962994,697,81,185,440,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,4.9,10417,400,468291,1960,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,92.08
HSP005797,Supreme Medical Institute,Government Hospital,Independent,Government,ST014,Maharashtra,C0878,Maharashtra City 878,L11465,Park 53 Residency,"18
Barman Ganj",934156,28.243805,78.136374,258,41,82,103,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,4.5,10209,2000,111050,1968,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,93.54
HSP006606,Supreme Multispeciality Hospital,Government Hospital,Independent,Private,ST014,Maharashtra,C0878,Maharashtra City 878,L11464,Park 84 Township,"29/977, Rout Circle",470938,15.698938,94.834168,379,46,101,162,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,4.6,19382,1500,72751,1994,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,82.37
HSP003598,Supreme Trauma Centre,Private Hospital,Independent,Trust,ST014,Maharashtra,C0878,Maharashtra City 878,L11466,Enclave 93 Residency,"707, Bhatia Circle",788307,24.157725,85.794347,2135,325,372,1247,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,3.1,4977,1500,675265,1968,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,71.17
HSP001654,Unity Children Hospital,Super Speciality,Independent,Private,ST014,Maharashtra,C0878,Maharashtra City 878,L11464,Park 84 Township,"H.No. 06
Sundaram Circle",470938,15.705059,94.833859,533,84,119,291,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.0,3102,1500,456153,1980,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,77.3
HSP012783,Wellness Medical Institute,Government Hospital,Independent,Private,ST014,Maharashtra,C0878,Maharashtra City 878,L11460,Layout 45 Enclave,"395, Manne Chowk",869131,19.512874,68.368331,243,35,50,89,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,3.5,365,400,394821,2004,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,95.03
HSP016738,Wellness Super Speciality Hospital,Heart Hospital,Independent,Trust,ST014,Maharashtra,C0878,Maharashtra City 878,L11466,Enclave 93 Residency,"H.No. 272
Bail Nagar",788307,24.151482,85.792309,1655,142,296,586,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,4.3,26006,500,588446,1988,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,78.34
HSP000291,Apex Super Speciality Hospital,Heart Hospital,Independent,Government,ST014,Maharashtra,C0884,Maharashtra City 884,L11523,Block 101 Residency,"H.No. 84, Bose",765038,22.960142,77.512631,1250,149,349,500,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,3.7,6919,1500,324044,1966,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,71.34
HSP016060,Artemis Hospitals,Government Hospital,Artemis Hospitals,Government,ST014,Maharashtra,C0884,Maharashtra City 884,L11523,Block 101 Residency,"79/720
Kota Nagar",765038,22.964732,77.516088,52,5,14,22,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,4.0,15802,400,475565,1991,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,68.18
HSP001597,Christian Medical College,Cancer Hospital,Christian Medical College,Private,ST014,Maharashtra,C0884,Maharashtra City 884,L11527,Colony 71 Heights,"H.No. 539
Varughese Marg",117132,20.996418,82.567529,1876,291,542,687,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,4.3,26156,500,253570,2008,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,92.46
HSP009424,City Health Centre,Women's Hospital,Independent,Trust,ST014,Maharashtra,C0884,Maharashtra City 884,L11525,Park 74 Paradise,"H.No. 08
Soman Zila",257304,11.923768,84.117487,2445,296,541,1312,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,4.0,7674,1500,58776,2010,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,88.79
HSP001265,Elite Hospital,Heart Hospital,Independent,Private,ST014,Maharashtra,C0884,Maharashtra City 884,L11521,Phase 138 County,"729, Patla Zila",914097,15.394142,93.710623,520,74,102,188,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,3.3,2798,300,463948,2021,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,89.25
HSP004452,Elite Hospital,Private Hospital,Independent,Government,ST014,Maharashtra,C0884,Maharashtra City 884,L11528,Garden 10 County,"59/794
Mitra Zila",237435,12.94344,83.615386,490,55,102,197,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,3.6,6330,400,245164,2020,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,87.47
HSP017285,Fortis Healthcare,Medical College,Fortis Healthcare,Government,ST014,Maharashtra,C0884,Maharashtra City 884,L11532,Enclave 97 Heights,"16/447, Jaggi",427204,35.656806,82.755516,2296,234,442,898,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,4.0,18543,500,683799,1983,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,92.53
HSP018660,Green Heart Institute,Children Hospital,Independent,Trust,ST014,Maharashtra,C0884,Maharashtra City 884,L11526,Block 15 Vista,"60, Khatri Path",632496,20.898481,72.469941,2333,322,542,877,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,3.5,16522,1500,448059,1979,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,89.8
HSP012235,Health Health Centre,Super Speciality,Independent,Private,ST014,Maharashtra,C0884,Maharashtra City 884,L11531,Colony 135 Residency,"72
Chakrabarti Zila",693516,22.127061,81.969349,2476,305,637,1373,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,4.9,14863,1200,440562,1963,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,90.05
HSP004967,Health Medical Institute,Private Hospital,Independent,Government,ST014,Maharashtra,C0884,Maharashtra City 884,L11522,Block 141 Gardens,"H.No. 27, Mishra",969557,20.225055,75.820637,1813,240,384,1084,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3.3,19957,500,502972,2022,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,67.86
HSP013054,Hope Cancer Centre,Government Hospital,Independent,Private,ST014,Maharashtra,C0884,Maharashtra City 884,L11522,Block 141 Gardens,"230, Dara Zila",969557,20.228575,75.824428,272,31,54,112,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,4.3,28361,2000,468684,1970,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,90.75
HSP012417,Hope Medical Centre,Super Speciality,Independent,Trust,ST014,Maharashtra,C0884,Maharashtra City 884,L11528,Garden 10 County,"H.No. 56, Jaggi Path",237435,12.938086,83.616678,1973,190,462,780,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,4.1,8594,300,48533,1959,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,93.27
HSP012047,Hope Medical Institute,Medical College,Independent,Government,ST014,Maharashtra,C0884,Maharashtra City 884,L11525,Park 74 Paradise,"60/874, Sekhon Circle",257304,11.921339,84.121693,1021,161,210,420,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,4.4,9344,1200,197912,2017,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,75.89
HSP018890,Lotus Health Centre,Private Hospital,Independent,Private,ST014,Maharashtra,C0884,Maharashtra City 884,L11525,Park 74 Paradise,"85/18
Chada Nagar",257304,11.917131,84.116319,2353,398,556,825,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,4.2,29831,1500,598038,2018,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,90.08
HSP023349,Max Healthcare,Medical College,Max Healthcare,Private,ST014,Maharashtra,C0884,Maharashtra City 884,L11531,Colony 135 Residency,"H.No. 80, Sibal Ganj",693516,22.123736,81.972316,1903,216,377,656,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,3.1,3328,700,301608,2006,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,75.03
HSP022746,Medanta,Private Hospital,Medanta,Government,ST014,Maharashtra,C0884,Maharashtra City 884,L11522,Block 141 Gardens,"H.No. 79, Gade Nagar",969557,20.232869,75.817049,741,92,125,337,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,4.5,26504,300,248555,2003,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,94.45
HSP004399,Metro Trauma Centre,Super Speciality,Independent,Private,ST014,Maharashtra,C0884,Maharashtra City 884,L11530,Layout 146 Enclave,"H.No. 41, Butala Chowk",113199,31.013936,96.092332,1870,188,476,1003,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,4.8,2364,1200,308877,1978,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,94.89
HSP000587,National Health Centre,Super Speciality,Independent,Trust,ST014,Maharashtra,C0884,Maharashtra City 884,L11530,Layout 146 Enclave,"51
Kalla Marg",113199,31.019819,96.094433,2374,391,592,1293,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,3.9,17885,700,110462,1968,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,68.66
HSP003196,National Multispeciality Hospital,Women's Hospital,Independent,Trust,ST014,Maharashtra,C0884,Maharashtra City 884,L11531,Colony 135 Residency,"H.No. 555, Seshadri Circle",693516,22.125515,81.967285,1220,112,221,735,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,3.7,7304,700,57355,2021,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,87.97
HSP002748,Royal Multispeciality Hospital,Children Hospital,Independent,Private,ST014,Maharashtra,C0884,Maharashtra City 884,L11522,Block 141 Gardens,"48/15
Jhaveri Path",969557,20.224503,75.82558,438,75,85,232,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,4.0,3804,200,593086,2025,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,78.7
HSP020593,Shree Trauma Centre,Super Speciality,Independent,Government,ST014,Maharashtra,C0884,Maharashtra City 884,L11529,Layout 53 Heights,"66, Shankar Marg",686830,9.886071,77.970188,997,148,247,481,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,3.8,15401,700,485674,2001,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,66.18
HSP018656,Sunrise Cancer Centre,Cancer Hospital,Independent,Trust,ST014,Maharashtra,C0884,Maharashtra City 884,L11524,Block 116 Heights,"H.No. 103
Lall Street",166503,31.223399,76.692299,291,48,88,161,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,4.1,6143,1500,296814,2000,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,97.0
HSP018902,Sunrise Cancer Centre,Medical College,Independent,Government,ST014,Maharashtra,C0884,Maharashtra City 884,L11530,Layout 146 Enclave,"73/98
Mane Nagar",113199,31.014983,96.090721,1194,174,391,469,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,5.0,18049,400,127171,1971,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,69.43
HSP002362,Sunrise Health Centre,Super Speciality,Independent,Government,ST014,Maharashtra,C0884,Maharashtra City 884,L11521,Phase 138 County,"78
Ben Ganj",914097,15.391177,93.70919,2202,213,415,1223,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,4.0,15852,2000,428397,2016,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,77.85
HSP017036,Tata Memorial Hospital,Super Speciality,Tata Memorial Hospital,Private,ST014,Maharashtra,C0884,Maharashtra City 884,L11527,Colony 71 Heights,"H.No. 021
Murty Chowk",117132,20.988923,82.564434,1348,109,343,548,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,3.5,3498,500,467585,1957,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,80.22
HSP016669,Wellness Heart Institute,Children Hospital,Independent,Trust,ST014,Maharashtra,C0884,Maharashtra City 884,L11526,Block 15 Vista,"H.No. 174, Chad Ganj",632496,20.899324,72.47034,2316,339,561,1242,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,3.6,20590,300,473525,1975,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,84.14
HSP010348,AIIMS,Women's Hospital,AIIMS,Government,ST014,Maharashtra,C0914,Maharashtra City 914,L11912,Sector 119 City,"H.No. 44
Balan Street",164508,33.449949,89.385954,1754,199,370,615,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.5,8830,400,398974,1991,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,95.4
HSP015336,AIIMS,Heart Hospital,AIIMS,Private,ST014,Maharashtra,C0914,Maharashtra City 914,L11904,Extension 76 Greens,"684
Edwin Street",234323,15.112705,89.788219,1229,198,367,440,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,3.9,25344,400,105250,2018,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,77.02
HSP003795,BLK-Max Super Speciality Hospital,Children Hospital,BLK-Max Super Speciality Hospital,Trust,ST014,Maharashtra,C0914,Maharashtra City 914,L11907,Sector 144 City,"H.No. 722
Lall Street",366737,13.704595,87.112179,1702,198,304,592,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,3.5,6793,200,126618,1978,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,79.37
HSP017657,CARE Hospitals,Government Hospital,CARE Hospitals,Private,ST014,Maharashtra,C0914,Maharashtra City 914,L11909,Extension 22 Gardens,"202
Narayanan Path",542951,19.459284,93.022873,1843,210,342,646,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,4.1,11516,1500,358732,1971,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,97.16
HSP002210,City Super Speciality Hospital,Women's Hospital,Independent,Private,ST014,Maharashtra,C0914,Maharashtra City 914,L11907,Sector 144 City,"H.No. 79, Shetty",366737,13.704642,87.106144,2227,385,695,1420,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,4.5,29916,1500,567815,1957,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,71.39
